Time [s],Value,Parity Error,Framing Error
2.518642,0xA2,,
2.518737,0x00,,
2.518831,0x00,,
2.518926,0x57,,
2.519021,0xFF,,
2.525241,0x04,,
2.525337,0xA1,,
2.525432,0x5A,,
2.525528,0xFF,,
2.526248,0x06,,
2.526344,0xA1,,
2.526439,0xFF,,
2.526535,0xFF,,
2.52663,0x5A,,
2.526726,0xFD,,
2.532942,0x04,,
2.533038,0xA2,,
2.533133,0x59,,
2.533229,0xFF,,
2.533943,0x06,,
2.534037,0xA2,,
2.534132,0x00,,
2.534227,0x00,,
2.534322,0x57,,
2.534417,0xFF,,
2.540643,0x04,,
2.540738,0xA1,,
2.540834,0x5A,,
2.54093,0xFF,,
2.541653,0x06,,
2.541749,0xA1,,
2.541844,0xFF,,
2.54194,0xFF,,
2.542035,0x5A,,
2.542131,0xFD,,
2.548344,0x04,,
2.548439,0xA2,,
2.548535,0x59,,
2.54863,0xFF,,
2.549346,0x06,,
2.549441,0xA2,,
2.549536,0x00,,
2.54963,0x00,,
2.549725,0x57,,
2.54982,0xFF,,
2.556045,0x04,,
2.55614,0xA1,,
2.556236,0x5A,,
2.556331,0xFF,,
2.557059,0x06,,
2.557155,0xA1,,
2.55725,0xFF,,
2.557346,0xFF,,
2.557441,0x5A,,
2.557537,0xFD,,
2.563745,0x04,,
2.563841,0xA2,,
2.563937,0x59,,
2.564032,0xFF,,
2.564747,0x06,,
2.564842,0xA2,,
2.564937,0x00,,
2.565032,0x00,,
2.565127,0x57,,
2.565222,0xFF,,
2.571446,0x04,,
2.571542,0xA1,,
2.571637,0x5A,,
2.571733,0xFF,,
2.572451,0x06,,
2.572546,0xA1,,
2.572642,0xFF,,
2.572737,0xFF,,
2.572833,0x5A,,
2.572928,0xFD,,
2.579147,0x04,,
2.579243,0xA2,,
2.579338,0x59,,
2.579434,0xFF,,
2.58015,0x06,,
2.580245,0xA2,,
2.58034,0x00,,
2.580435,0x00,,
2.580529,0x57,,
2.580624,0xFF,,
2.586848,0x04,,
2.586944,0xA1,,
2.587039,0x5A,,
2.587135,0xFF,,
2.587856,0x06,,
2.587951,0xA1,,
2.588047,0xFF,,
2.588142,0xFF,,
2.588238,0x5A,,
2.588333,0xFD,,
2.594549,0x04,,
2.594644,0xA2,,
2.59474,0x59,,
2.594836,0xFF,,
2.595552,0x06,,
2.595647,0xA2,,
2.595742,0x00,,
2.595836,0x00,,
2.595931,0x57,,
2.596026,0xFF,,
2.60225,0x04,,
2.602345,0xA1,,
2.602441,0x5A,,
2.602536,0xFF,,
2.603255,0x06,,
2.60335,0xA1,,
2.603446,0xFF,,
2.603541,0xFF,,
2.603637,0x5A,,
2.603732,0xFD,,
2.60995,0x04,,
2.610045,0xA2,,
2.610141,0x59,,
2.610236,0xFF,,
2.610956,0x06,,
2.611051,0xA2,,
2.611146,0x00,,
2.611241,0x00,,
2.611336,0x57,,
2.611431,0xFF,,
2.617651,0x04,,
2.617747,0xA1,,
2.617843,0x5A,,
2.617938,0xFF,,
2.618661,0x06,,
2.618756,0xA1,,
2.618852,0xFF,,
2.618948,0xFF,,
2.619043,0x5A,,
2.619139,0xFD,,
2.625352,0x04,,
2.625448,0xA2,,
2.625543,0x59,,
2.625639,0xFF,,
2.626352,0x06,,
2.626447,0xA2,,
2.626542,0x00,,
2.626637,0x00,,
2.626732,0x57,,
2.626827,0xFF,,
2.633052,0x04,,
2.633148,0xA1,,
2.633243,0x5A,,
2.633339,0xFF,,
2.634059,0x06,,
2.634154,0xA1,,
2.63425,0xFF,,
2.634345,0xFF,,
2.634441,0x5A,,
2.634536,0xFD,,
2.640754,0x04,,
2.64085,0xA2,,
2.640945,0x59,,
2.641041,0xFF,,
2.641753,0x06,,
2.641848,0xA2,,
2.641943,0x00,,
2.642038,0x00,,
2.642133,0x57,,
2.642228,0xFF,,
2.648455,0x04,,
2.64855,0xA1,,
2.648646,0x5A,,
2.648742,0xFF,,
2.649464,0x06,,
2.649559,0xA1,,
2.649655,0xFF,,
2.64975,0xFF,,
2.649846,0x5A,,
2.649941,0xFD,,
2.656156,0x04,,
2.656251,0x83,,
2.656347,0x78,,
2.656442,0xFF,,
2.663855,0x04,,
2.66395,0xA1,,
2.664046,0x5A,,
2.664141,0xFF,,
2.664861,0x06,,
2.664957,0xA1,,
2.665052,0xFF,,
2.665148,0xFF,,
2.665243,0x5A,,
2.665339,0xFD,,
2.671557,0x04,,
2.671653,0xA2,,
2.671749,0x59,,
2.671844,0xFF,,
2.672559,0x06,,
2.672654,0xA2,,
2.672749,0x00,,
2.672844,0x00,,
2.672939,0x57,,
2.673034,0xFF,,
2.679256,0x04,,
2.679352,0xA1,,
2.679447,0x5A,,
2.679543,0xFF,,
2.680266,0x06,,
2.680362,0xA1,,
2.680457,0xFF,,
2.680553,0xFF,,
2.680648,0x5A,,
2.680744,0xFD,,
2.686957,0x04,,
2.687053,0xA2,,
2.687148,0x59,,
2.687244,0xFF,,
2.687955,0x06,,
2.68805,0xA2,,
2.688145,0x00,,
2.68824,0x00,,
2.688335,0x57,,
2.68843,0xFF,,
2.694658,0x04,,
2.694754,0xA1,,
2.694849,0x5A,,
2.694945,0xFF,,
2.695666,0x06,,
2.695762,0xA1,,
2.695857,0xFF,,
2.695953,0xFF,,
2.696048,0x5A,,
2.696144,0xFD,,
2.702359,0x04,,
2.702454,0xA2,,
2.70255,0x59,,
2.702646,0xFF,,
2.703365,0x06,,
2.70346,0xA2,,
2.703555,0x00,,
2.70365,0x00,,
2.703745,0x57,,
2.70384,0xFF,,
2.71006,0x04,,
2.710155,0xA1,,
2.710251,0x5A,,
2.710346,0xFF,,
2.711065,0x06,,
2.711161,0xA1,,
2.711256,0xFF,,
2.711352,0xFF,,
2.711447,0x5A,,
2.711543,0xFD,,
2.717761,0x04,,
2.717856,0xA2,,
2.717952,0x59,,
2.718047,0xFF,,
2.718761,0x06,,
2.718856,0xA2,,
2.718951,0x00,,
2.719046,0x00,,
2.71914,0x57,,
2.719235,0xFF,,
2.725461,0x04,,
2.725557,0xA1,,
2.725653,0x5A,,
2.725748,0xFF,,
2.72647,0x06,,
2.726566,0xA1,,
2.726661,0xFF,,
2.726757,0xFF,,
2.726852,0x5A,,
2.726948,0xFD,,
2.733162,0x04,,
2.733258,0xA2,,
2.733353,0x59,,
2.733449,0xFF,,
2.734164,0x06,,
2.734259,0xA2,,
2.734354,0x00,,
2.734449,0x00,,
2.734544,0x57,,
2.734638,0xFF,,
2.740863,0x04,,
2.740959,0xA1,,
2.741054,0x5A,,
2.74115,0xFF,,
2.741868,0x06,,
2.741963,0xA1,,
2.742059,0xFF,,
2.742154,0xFF,,
2.74225,0x5A,,
2.742345,0xFD,,
2.748564,0x04,,
2.74866,0xA2,,
2.748755,0x59,,
2.748851,0xFF,,
2.749566,0x06,,
2.749661,0xA2,,
2.749755,0x00,,
2.74985,0x00,,
2.749945,0x57,,
2.75004,0xFF,,
2.756265,0x04,,
2.75636,0xA1,,
2.756456,0x5A,,
2.756552,0xFF,,
2.75727,0x06,,
2.757365,0xA1,,
2.757461,0xFF,,
2.757556,0xFF,,
2.757652,0x5A,,
2.757747,0xFD,,
2.763966,0x04,,
2.764061,0xA2,,
2.764157,0x59,,
2.764252,0xFF,,
2.76497,0x06,,
2.765065,0xA2,,
2.76516,0x00,,
2.765254,0x00,,
2.765349,0x57,,
2.765444,0xFF,,
2.771667,0x04,,
2.771762,0xA1,,
2.771858,0x5A,,
2.771953,0xFF,,
2.772675,0x06,,
2.77277,0xA1,,
2.772866,0xFF,,
2.772961,0xFF,,
2.773057,0x5A,,
2.773152,0xFD,,
2.779367,0x04,,
2.779463,0xA2,,
2.779559,0x59,,
2.779654,0xFF,,
2.780374,0x06,,
2.780469,0xA2,,
2.780564,0x00,,
2.780659,0x00,,
2.780754,0x57,,
2.780848,0xFF,,
2.787068,0x04,,
2.787164,0xA1,,
2.787259,0x5A,,
2.787355,0xFF,,
2.788074,0x06,,
2.788169,0xA1,,
2.788265,0xFF,,
2.78836,0xFF,,
2.788456,0x5A,,
2.788551,0xFD,,
2.794769,0x04,,
2.794865,0xA2,,
2.79496,0x59,,
2.795056,0xFF,,
2.79577,0x06,,
2.795865,0xA2,,
2.795959,0x00,,
2.796054,0x00,,
2.796149,0x57,,
2.796244,0xFF,,
2.80247,0x04,,
2.802566,0xA1,,
2.802661,0x5A,,
2.802757,0xFF,,
2.803479,0x06,,
2.803574,0xA1,,
2.80367,0xFF,,
2.803765,0xFF,,
2.803861,0x5A,,
2.803956,0xFD,,
2.810171,0x04,,
2.810266,0xA2,,
2.810362,0x59,,
2.810458,0xFF,,
2.811173,0x06,,
2.811268,0xA2,,
2.811363,0x00,,
2.811457,0x00,,
2.811552,0x57,,
2.811647,0xFF,,
2.817872,0x04,,
2.817967,0xA1,,
2.818063,0x5A,,
2.818158,0xFF,,
2.818877,0x06,,
2.818973,0xA1,,
2.819068,0xFF,,
2.819164,0xFF,,
2.819259,0x5A,,
2.819355,0xFD,,
2.825573,0x04,,
2.825668,0xA2,,
2.825764,0x59,,
2.825859,0xFF,,
2.826582,0x06,,
2.826676,0xA2,,
2.826771,0x00,,
2.826866,0x00,,
2.826961,0x57,,
2.827056,0xFF,,
2.833273,0x04,,
2.833369,0xA1,,
2.833465,0x5A,,
2.83356,0xFF,,
2.834282,0x06,,
2.834378,0xA1,,
2.834473,0xFF,,
2.834569,0xFF,,
2.834664,0x5A,,
2.83476,0xFD,,
2.840973,0x04,,
2.841069,0xA2,,
2.841164,0x59,,
2.84126,0xFF,,
2.841971,0x06,,
2.842066,0xA2,,
2.842161,0x00,,
2.842256,0x00,,
2.842351,0x57,,
2.842446,0xFF,,
2.848675,0x04,,
2.848771,0xA1,,
2.848866,0x5A,,
2.848962,0xFF,,
2.849681,0x06,,
2.849777,0xA1,,
2.849872,0xFF,,
2.849968,0xFF,,
2.850063,0x5A,,
2.850159,0xFD,,
2.856375,0x04,,
2.85647,0xA2,,
2.856566,0x59,,
2.856662,0xFF,,
2.857373,0x06,,
2.857468,0xA2,,
2.857563,0x00,,
2.857658,0x00,,
2.857752,0x57,,
2.857847,0xFF,,
2.864077,0x04,,
2.864172,0xA1,,
2.864268,0x5A,,
2.864363,0xFF,,
2.865086,0x06,,
2.865182,0xA1,,
2.865277,0xFF,,
2.865373,0xFF,,
2.865468,0x5A,,
2.865564,0xFD,,
2.871778,0x04,,
2.871873,0xA2,,
2.871969,0x59,,
2.872064,0xFF,,
2.872782,0x06,,
2.872877,0xA2,,
2.872972,0x00,,
2.873067,0x00,,
2.873162,0x57,,
2.873256,0xFF,,
2.879477,0x04,,
2.879573,0xA1,,
2.879669,0x5A,,
2.879764,0xFF,,
2.880485,0x06,,
2.88058,0xA1,,
2.880676,0xFF,,
2.880772,0xFF,,
2.880867,0x5A,,
2.880963,0xFD,,
2.887178,0x04,,
2.887274,0xA2,,
2.887369,0x59,,
2.887465,0xFF,,
2.888179,0x06,,
2.888274,0xA2,,
2.888368,0x00,,
2.888463,0x00,,
2.888558,0x57,,
2.888653,0xFF,,
2.894879,0x04,,
2.894975,0xA1,,
2.89507,0x5A,,
2.895166,0xFF,,
2.895884,0x06,,
2.89598,0xA1,,
2.896075,0xFF,,
2.896171,0xFF,,
2.896266,0x5A,,
2.896362,0xFD,,
2.90258,0x04,,
2.902676,0xA2,,
2.902771,0x59,,
2.902867,0xFF,,
2.90358,0x06,,
2.903675,0xA2,,
2.90377,0x00,,
2.903865,0x00,,
2.90396,0x57,,
2.904055,0xFF,,
2.910281,0x04,,
2.910376,0xA1,,
2.910472,0x5A,,
2.910568,0xFF,,
2.911289,0x06,,
2.911385,0xA1,,
2.91148,0xFF,,
2.911576,0xFF,,
2.911671,0x5A,,
2.911767,0xFD,,
2.917982,0x04,,
2.918077,0xA2,,
2.918173,0x59,,
2.918268,0xFF,,
2.918982,0x06,,
2.919077,0xA2,,
2.919172,0x00,,
2.919267,0x00,,
2.919361,0x57,,
2.919456,0xFF,,
2.925683,0x04,,
2.925778,0xA1,,
2.925874,0x5A,,
2.925969,0xFF,,
2.926688,0x06,,
2.926784,0xA1,,
2.926879,0xFF,,
2.926975,0xFF,,
2.92707,0x5A,,
2.927166,0xFD,,
2.933383,0x04,,
2.933479,0xA2,,
2.933575,0x59,,
2.93367,0xFF,,
2.934385,0x06,,
2.93448,0xA2,,
2.934575,0x00,,
2.93467,0x00,,
2.934764,0x57,,
2.934859,0xFF,,
2.941084,0x04,,
2.94118,0xA1,,
2.941275,0x5A,,
2.941371,0xFF,,
2.9421,0x06,,
2.942196,0xA1,,
2.942291,0xFF,,
2.942387,0xFF,,
2.942482,0x5A,,
2.942578,0xFD,,
2.948785,0x04,,
2.948881,0xA2,,
2.948976,0x59,,
2.949072,0xFF,,
2.949789,0x06,,
2.949884,0xA2,,
2.949979,0x00,,
2.950074,0x00,,
2.950169,0x57,,
2.950264,0xFF,,
2.956486,0x04,,
2.956582,0xA1,,
2.956677,0x5A,,
2.956773,0xFF,,
2.957493,0x06,,
2.957589,0xA1,,
2.957684,0xFF,,
2.95778,0xFF,,
2.957875,0x5A,,
2.957971,0xFD,,
2.964187,0x04,,
2.964282,0xA2,,
2.964378,0x59,,
2.964474,0xFF,,
2.965186,0x06,,
2.965281,0xA2,,
2.965376,0x00,,
2.965471,0x00,,
2.965566,0x57,,
2.96566,0xFF,,
2.971887,0x04,,
2.971982,0xA1,,
2.972078,0x5A,,
2.972173,0xFF,,
2.972898,0x06,,
2.972994,0xA1,,
2.973089,0xFF,,
2.973185,0xFF,,
2.97328,0x5A,,
2.973376,0xFD,,
2.979588,0x04,,
2.979683,0xA2,,
2.979779,0x59,,
2.979874,0xFF,,
2.980588,0x06,,
2.980683,0xA2,,
2.980777,0x00,,
2.980872,0x00,,
2.980967,0x57,,
2.981062,0xFF,,
2.987289,0x04,,
2.987385,0xA1,,
2.987481,0x5A,,
2.987576,0xFF,,
2.988296,0x06,,
2.988391,0xA1,,
2.988487,0xFF,,
2.988582,0xFF,,
2.988678,0x5A,,
2.988773,0xFD,,
2.99499,0x04,,
2.995086,0xA2,,
2.995181,0x59,,
2.995277,0xFF,,
2.995991,0x06,,
2.996086,0xA2,,
2.996181,0x00,,
2.996276,0x00,,
2.996371,0x57,,
2.996466,0xFF,,
3.002691,0x04,,
3.002787,0xA1,,
3.002882,0x5A,,
3.002978,0xFF,,
3.003703,0x06,,
3.003799,0xA1,,
3.003894,0xFF,,
3.00399,0xFF,,
3.004085,0x5A,,
3.004181,0xFD,,
3.010392,0x04,,
3.010488,0xA2,,
3.010583,0x59,,
3.010679,0xFF,,
3.011396,0x06,,
3.011491,0xA2,,
3.011586,0x00,,
3.011681,0x00,,
3.011776,0x57,,
3.01187,0xFF,,
3.018093,0x04,,
3.018188,0xA1,,
3.018284,0x5A,,
3.01838,0xFF,,
3.019102,0x06,,
3.019198,0xA1,,
3.019294,0xFF,,
3.019389,0xFF,,
3.019485,0x5A,,
3.01958,0xFD,,
3.025793,0x04,,
3.025888,0xA2,,
3.025984,0x59,,
3.026079,0xFF,,
3.026792,0x06,,
3.026886,0xA2,,
3.026981,0x00,,
3.027076,0x00,,
3.027171,0x57,,
3.027266,0xFF,,
3.033494,0x04,,
3.033589,0xA1,,
3.033685,0x5A,,
3.03378,0xFF,,
3.034502,0x06,,
3.034597,0xA1,,
3.034693,0xFF,,
3.034788,0xFF,,
3.034884,0x5A,,
3.034979,0xFD,,
3.041194,0x04,,
3.04129,0xA2,,
3.041386,0x59,,
3.041481,0xFF,,
3.042195,0x06,,
3.04229,0xA2,,
3.042384,0x00,,
3.042479,0x00,,
3.042574,0x57,,
3.042669,0xFF,,
3.048895,0x04,,
3.048991,0xA1,,
3.049086,0x5A,,
3.049182,0xFF,,
3.049907,0x06,,
3.050002,0xA1,,
3.050098,0xFF,,
3.050193,0xFF,,
3.050289,0x5A,,
3.050384,0xFD,,
3.056596,0x04,,
3.056692,0xA2,,
3.056787,0x59,,
3.056883,0xFF,,
3.057596,0x06,,
3.057691,0xA2,,
3.057786,0x00,,
3.057881,0x00,,
3.057976,0x57,,
3.058071,0xFF,,
3.064297,0x04,,
3.064393,0xA1,,
3.064488,0x5A,,
3.064584,0xFF,,
3.065311,0x06,,
3.065407,0xA1,,
3.065502,0xFF,,
3.065598,0xFF,,
3.065693,0x5A,,
3.065789,0xFD,,
3.071997,0x04,,
3.072092,0xA2,,
3.072188,0x59,,
3.072284,0xFF,,
3.072998,0x06,,
3.073093,0xA2,,
3.073188,0x00,,
3.073283,0x00,,
3.073377,0x57,,
3.073472,0xFF,,
3.079699,0x04,,
3.079794,0xA1,,
3.07989,0x5A,,
3.079985,0xFF,,
3.080704,0x06,,
3.0808,0xA1,,
3.080895,0xFF,,
3.080991,0xFF,,
3.081086,0x5A,,
3.081182,0xFD,,
3.0874,0x04,,
3.087495,0xA2,,
3.087591,0x59,,
3.087686,0xFF,,
3.088401,0x06,,
3.088496,0xA2,,
3.088591,0x00,,
3.088685,0x00,,
3.08878,0x57,,
3.088875,0xFF,,
3.095099,0x04,,
3.095195,0xA1,,
3.095291,0x5A,,
3.095386,0xFF,,
3.096109,0x06,,
3.096205,0xA1,,
3.0963,0xFF,,
3.096396,0xFF,,
3.096491,0x5A,,
3.096587,0xFD,,
3.102801,0x04,,
3.102897,0xA2,,
3.102992,0x59,,
3.103088,0xFF,,
3.103804,0x06,,
3.103899,0xA2,,
3.103994,0x00,,
3.104089,0x00,,
3.104184,0x57,,
3.104278,0xFF,,
3.110501,0x04,,
3.110597,0xA1,,
3.110692,0x5A,,
3.110788,0xFF,,
3.111507,0x06,,
3.111602,0xA1,,
3.111698,0xFF,,
3.111793,0xFF,,
3.111889,0x5A,,
3.111984,0xFD,,
3.118202,0x04,,
3.118298,0xA2,,
3.118393,0x59,,
3.118489,0xFF,,
3.1192,0x06,,
3.119295,0xA2,,
3.11939,0x00,,
3.119485,0x00,,
3.119579,0x57,,
3.119674,0xFF,,
3.125903,0x04,,
3.125998,0xA1,,
3.126094,0x5A,,
3.12619,0xFF,,
3.126914,0x06,,
3.12701,0xA1,,
3.127105,0xFF,,
3.127201,0xFF,,
3.127296,0x5A,,
3.127392,0xFD,,
3.133604,0x04,,
3.133699,0xA2,,
3.133795,0x59,,
3.13389,0xFF,,
3.134611,0x06,,
3.134705,0xA2,,
3.1348,0x00,,
3.134895,0x00,,
3.13499,0x57,,
3.135085,0xFF,,
3.141305,0x04,,
3.1414,0xA1,,
3.141496,0x5A,,
3.141591,0xFF,,
3.142313,0x06,,
3.142409,0xA1,,
3.142504,0xFF,,
3.1426,0xFF,,
3.142695,0x5A,,
3.142791,0xFD,,
3.149005,0x04,,
3.149101,0xA2,,
3.149197,0x59,,
3.149292,0xFF,,
3.150004,0x06,,
3.150099,0xA2,,
3.150194,0x00,,
3.150289,0x00,,
3.150384,0x57,,
3.150478,0xFF,,
3.156706,0x04,,
3.156802,0xA1,,
3.156897,0x5A,,
3.156993,0xFF,,
3.157713,0x06,,
3.157808,0xA1,,
3.157904,0xFF,,
3.157999,0xFF,,
3.158095,0x5A,,
3.15819,0xFD,,
3.164407,0x04,,
3.164503,0x83,,
3.164598,0x78,,
3.164694,0xFF,,
3.172108,0x04,,
3.172203,0xA1,,
3.172299,0x5A,,
3.172395,0xFF,,
3.173116,0x06,,
3.173212,0xA1,,
3.173307,0xFF,,
3.173403,0xFF,,
3.173498,0x5A,,
3.173594,0xFD,,
3.179809,0x04,,
3.179904,0xA2,,
3.18,0x59,,
3.180095,0xFF,,
3.180809,0x06,,
3.180903,0xA2,,
3.180998,0x00,,
3.181093,0x00,,
3.181188,0x57,,
3.181283,0xFF,,
3.18751,0x04,,
3.187605,0xA1,,
3.187701,0x5A,,
3.187796,0xFF,,
3.188521,0x06,,
3.188617,0xA1,,
3.188712,0xFF,,
3.188808,0xFF,,
3.188903,0x5A,,
3.188999,0xFD,,
3.19521,0x04,,
3.195306,0xA2,,
3.195402,0x59,,
3.195497,0xFF,,
3.19621,0x06,,
3.196305,0xA2,,
3.1964,0x00,,
3.196495,0x00,,
3.19659,0x57,,
3.196684,0xFF,,
3.202911,0x04,,
3.203007,0xA1,,
3.203102,0x5A,,
3.203198,0xFF,,
3.203917,0x06,,
3.204012,0xA1,,
3.204108,0xFF,,
3.204203,0xFF,,
3.204299,0x5A,,
3.204394,0xFD,,
3.210612,0x04,,
3.210708,0xA2,,
3.210803,0x59,,
3.210899,0xFF,,
3.21162,0x06,,
3.211715,0xA2,,
3.21181,0x00,,
3.211905,0x00,,
3.212,0x57,,
3.212095,0xFF,,
3.218313,0x04,,
3.218409,0xA1,,
3.218504,0x5A,,
3.2186,0xFF,,
3.219322,0x06,,
3.219417,0xA1,,
3.219513,0xFF,,
3.219608,0xFF,,
3.219704,0x5A,,
3.219799,0xFD,,
3.226014,0x04,,
3.226109,0xA2,,
3.226205,0x59,,
3.226301,0xFF,,
3.227016,0x06,,
3.227111,0xA2,,
3.227206,0x00,,
3.2273,0x00,,
3.227395,0x57,,
3.22749,0xFF,,
3.233715,0x04,,
3.23381,0xA1,,
3.233906,0x5A,,
3.234001,0xFF,,
3.234721,0x06,,
3.234816,0xA1,,
3.234912,0xFF,,
3.235007,0xFF,,
3.235103,0x5A,,
3.235198,0xFD,,
3.241416,0x04,,
3.241511,0xA2,,
3.241607,0x59,,
3.241702,0xFF,,
3.242419,0x06,,
3.242514,0xA2,,
3.242609,0x00,,
3.242703,0x00,,
3.242798,0x57,,
3.242893,0xFF,,
3.249116,0x04,,
3.249212,0xA1,,
3.249308,0x5A,,
3.249403,0xFF,,
3.250126,0x06,,
3.250221,0xA1,,
3.250317,0xFF,,
3.250412,0xFF,,
3.250508,0x5A,,
3.250603,0xFD,,
3.256817,0x04,,
3.256913,0xA2,,
3.257008,0x59,,
3.257104,0xFF,,
3.25782,0x06,,
3.257915,0xA2,,
3.25801,0x00,,
3.258105,0x00,,
3.2582,0x57,,
3.258295,0xFF,,
3.264518,0x04,,
3.264614,0xA1,,
3.264709,0x5A,,
3.264805,0xFF,,
3.265526,0x06,,
3.265621,0xA1,,
3.265717,0xFF,,
3.265812,0xFF,,
3.265908,0x5A,,
3.266003,0xFD,,
3.272219,0x04,,
3.272315,0xA2,,
3.27241,0x59,,
3.272506,0xFF,,
3.273224,0x06,,
3.273319,0xA2,,
3.273414,0x00,,
3.273509,0x00,,
3.273604,0x57,,
3.273699,0xFF,,
3.27992,0x04,,
3.280015,0xA1,,
3.280111,0x5A,,
3.280207,0xFF,,
3.280925,0x06,,
3.28102,0xA1,,
3.281116,0xFF,,
3.281212,0xFF,,
3.281307,0x5A,,
3.281403,0xFD,,
3.287621,0x04,,
3.287716,0xA2,,
3.287812,0x59,,
3.287907,0xFF,,
3.28862,0x06,,
3.288715,0xA2,,
3.28881,0x00,,
3.288905,0x00,,
3.288999,0x57,,
3.289094,0xFF,,
3.295322,0x04,,
3.295417,0xA1,,
3.295513,0x5A,,
3.295608,0xFF,,
3.29633,0x06,,
3.296426,0xA1,,
3.296521,0xFF,,
3.296617,0xFF,,
3.296712,0x5A,,
3.296808,0xFD,,
3.303021,0x04,,
3.303117,0xA2,,
3.303213,0x59,,
3.303308,0xFF,,
3.304023,0x06,,
3.304118,0xA2,,
3.304213,0x00,,
3.304308,0x00,,
3.304402,0x57,,
3.304497,0xFF,,
3.310722,0x04,,
3.310818,0xA1,,
3.310913,0x5A,,
3.311009,0xFF,,
3.311729,0x06,,
3.311825,0xA1,,
3.31192,0xFF,,
3.312016,0xFF,,
3.312111,0x5A,,
3.312207,0xFD,,
3.318423,0x04,,
3.318519,0xA2,,
3.318614,0x59,,
3.31871,0xFF,,
3.326124,0x04,,
3.32622,0xA2,,
3.326315,0x59,,
3.326411,0xFF,,
3.327131,0x06,,
3.327226,0xA2,,
3.32732,0x00,,
3.327415,0x00,,
3.32751,0x57,,
3.327605,0xFF,,
3.333825,0x04,,
3.33392,0xA1,,
3.334016,0x5A,,
3.334112,0xFF,,
3.334833,0x06,,
3.334928,0xA1,,
3.335024,0xFF,,
3.335119,0xFF,,
3.335215,0x5A,,
3.33531,0xFD,,
3.341526,0x04,,
3.341621,0xA2,,
3.341717,0x59,,
3.341812,0xFF,,
3.342529,0x06,,
3.342624,0xA2,,
3.342719,0x00,,
3.342813,0x00,,
3.342908,0x57,,
3.343003,0xFF,,
3.349227,0x04,,
3.349322,0xA1,,
3.349418,0x5A,,
3.349513,0xFF,,
3.350232,0x06,,
3.350328,0xA1,,
3.350423,0xFF,,
3.350519,0xFF,,
3.350614,0x5A,,
3.35071,0xFD,,
3.356926,0x04,,
3.357022,0xA2,,
3.357118,0x59,,
3.357213,0xFF,,
3.357924,0x06,,
3.358019,0xA2,,
3.358114,0x00,,
3.358209,0x00,,
3.358304,0x57,,
3.358399,0xFF,,
3.364627,0x04,,
3.364723,0xA1,,
3.364818,0x5A,,
3.364914,0xFF,,
3.365637,0x06,,
3.365733,0xA1,,
3.365828,0xFF,,
3.365924,0xFF,,
3.366019,0x5A,,
3.366115,0xFD,,
3.372328,0x04,,
3.372424,0xA2,,
3.372519,0x59,,
3.372615,0xFF,,
3.373327,0x06,,
3.373422,0xA2,,
3.373517,0x00,,
3.373612,0x00,,
3.373707,0x57,,
3.373802,0xFF,,
3.380029,0x04,,
3.380125,0xA1,,
3.38022,0x5A,,
3.380316,0xFF,,
3.381036,0x06,,
3.381131,0xA1,,
3.381227,0xFF,,
3.381322,0xFF,,
3.381418,0x5A,,
3.381513,0xFD,,
3.38773,0x04,,
3.387825,0xA2,,
3.387921,0x59,,
3.388017,0xFF,,
3.388729,0x06,,
3.388824,0xA2,,
3.388919,0x00,,
3.389014,0x00,,
3.389109,0x57,,
3.389203,0xFF,,
3.395431,0x04,,
3.395526,0xA1,,
3.395622,0x5A,,
3.395717,0xFF,,
3.396441,0x06,,
3.396536,0xA1,,
3.396632,0xFF,,
3.396727,0xFF,,
3.396823,0x5A,,
3.396918,0xFD,,
3.403132,0x04,,
3.403227,0xA2,,
3.403323,0x59,,
3.403418,0xFF,,
3.404132,0x06,,
3.404227,0xA2,,
3.404322,0x00,,
3.404416,0x00,,
3.404511,0x57,,
3.404606,0xFF,,
3.410832,0x04,,
3.410928,0xA1,,
3.411024,0x5A,,
3.411119,0xFF,,
3.41184,0x06,,
3.411935,0xA1,,
3.412031,0xFF,,
3.412126,0xFF,,
3.412222,0x5A,,
3.412317,0xFD,,
3.418533,0x04,,
3.418629,0xA2,,
3.418724,0x59,,
3.41882,0xFF,,
3.419535,0x06,,
3.41963,0xA2,,
3.419725,0x00,,
3.41982,0x00,,
3.419915,0x57,,
3.420009,0xFF,,
3.426234,0x04,,
3.42633,0xA1,,
3.426425,0x5A,,
3.426521,0xFF,,
3.427239,0x06,,
3.427334,0xA1,,
3.42743,0xFF,,
3.427525,0xFF,,
3.427621,0x5A,,
3.427716,0xFD,,
3.433935,0x04,,
3.434031,0xA2,,
3.434126,0x59,,
3.434222,0xFF,,
3.434937,0x06,,
3.435032,0xA2,,
3.435127,0x00,,
3.435221,0x00,,
3.435316,0x57,,
3.435411,0xFF,,
3.441636,0x04,,
3.441731,0xA1,,
3.441827,0x5A,,
3.441923,0xFF,,
3.442644,0x06,,
3.442739,0xA1,,
3.442835,0xFF,,
3.44293,0xFF,,
3.443026,0x5A,,
3.443121,0xFD,,
3.449337,0x04,,
3.449432,0xA2,,
3.449528,0x59,,
3.449623,0xFF,,
3.450339,0x06,,
3.450434,0xA2,,
3.450528,0x00,,
3.450623,0x00,,
3.450718,0x57,,
3.450813,0xFF,,
3.457038,0x04,,
3.457133,0xA1,,
3.457229,0x5A,,
3.457324,0xFF,,
3.458044,0x06,,
3.458139,0xA1,,
3.458235,0xFF,,
3.45833,0xFF,,
