Time [s],Value,Parity Error,Framing Error
7.598976,0x59,,
7.599071,0xFF,,
7.599794,0x06,,
7.599889,0xA2,,
7.599985,0xFF,,
7.60008,0xFF,,
7.600176,0x59,,
7.600271,0xFD,,
7.606485,0x04,,
7.60658,0xA1,,
7.606676,0x5A,,
7.606771,0xFF,,
7.614184,0x04,,
7.61428,0xA2,,
7.614376,0x59,,
7.614471,0xFF,,
7.615193,0x06,,
7.615289,0xA2,,
7.615384,0xFF,,
7.61548,0xFF,,
7.615575,0x59,,
7.615671,0xFD,,
7.621886,0x04,,
7.621982,0xA1,,
7.622077,0x5A,,
7.622173,0xFF,,
7.629587,0x04,,
7.629683,0xA2,,
7.629778,0x59,,
7.629874,0xFF,,
7.630598,0x06,,
7.630694,0xA2,,
7.630789,0xFF,,
7.630885,0xFF,,
7.63098,0x59,,
7.631076,0xFD,,
7.637288,0x04,,
7.637384,0xA1,,
7.637479,0x5A,,
7.637575,0xFF,,
7.644988,0x04,,
7.645083,0xA2,,
7.645179,0x59,,
7.645275,0xFF,,
7.646003,0x06,,
7.646098,0xA2,,
7.646194,0xFF,,
7.646289,0xFF,,
7.646385,0x59,,
7.64648,0xFD,,
7.652689,0x04,,
7.652784,0xA1,,
7.65288,0x5A,,
7.652975,0xFF,,
7.660391,0x04,,
7.660486,0xA2,,
7.660582,0x59,,
7.660677,0xFF,,
7.661396,0x06,,
7.661491,0xA2,,
7.661587,0xFF,,
7.661682,0xFF,,
7.661778,0x59,,
7.661873,0xFD,,
7.66809,0x04,,
7.668186,0xA1,,
7.668282,0x5A,,
7.668377,0xFF,,
7.675791,0x04,,
7.675887,0xA2,,
7.675982,0x59,,
7.676078,0xFF,,
7.676801,0x06,,
7.676896,0xA2,,
7.676992,0xFF,,
7.677087,0xFF,,
7.677183,0x59,,
7.677278,0xFD,,
7.683492,0x04,,
7.683588,0xA1,,
7.683683,0x5A,,
7.683779,0xFF,,
7.691193,0x04,,
7.691289,0xA2,,
7.691384,0x59,,
7.69148,0xFF,,
7.692198,0x06,,
7.692294,0xA2,,
7.692389,0xFF,,
7.692485,0xFF,,
7.69258,0x59,,
7.692676,0xFD,,
7.698894,0x04,,
7.698989,0xA1,,
7.699085,0x5A,,
7.699181,0xFF,,
7.706595,0x04,,
7.70669,0xA2,,
7.706786,0x59,,
7.706881,0xFF,,
7.707604,0x06,,
7.7077,0xA2,,
7.707795,0xFF,,
7.707891,0xFF,,
7.707986,0x59,,
7.708082,0xFD,,
7.714296,0x04,,
7.714391,0xA1,,
7.714487,0x5A,,
7.714582,0xFF,,
7.721996,0x04,,
7.722092,0xA2,,
7.722188,0x59,,
7.722283,0xFF,,
7.723003,0x06,,
7.723099,0xA2,,
7.723194,0xFF,,
7.72329,0xFF,,
7.723385,0x59,,
7.723481,0xFD,,
7.729697,0x04,,
7.729793,0xA1,,
7.729888,0x5A,,
7.729984,0xFF,,
7.737398,0x04,,
7.737494,0xA2,,
7.737589,0x59,,
7.737685,0xFF,,
7.738402,0x06,,
7.738498,0xA2,,
7.738594,0xFF,,
7.738689,0xFF,,
7.738785,0x59,,
7.73888,0xFD,,
7.745099,0x04,,
7.745195,0xA1,,
7.74529,0x5A,,
7.745386,0xFF,,
7.7528,0x04,,
7.752895,0xA2,,
7.752991,0x59,,
7.753087,0xFF,,
7.753808,0x06,,
7.753903,0xA2,,
7.753999,0xFF,,
7.754094,0xFF,,
7.75419,0x59,,
7.754285,0xFD,,
7.760501,0x04,,
7.760596,0xA1,,
7.760692,0x5A,,
7.760787,0xFF,,
7.768202,0x04,,
7.768297,0xA2,,
7.768393,0x59,,
7.768488,0xFF,,
7.769213,0x06,,
7.769308,0xA2,,
7.769404,0xFF,,
7.769499,0xFF,,
7.769595,0x59,,
7.76969,0xFD,,
7.775901,0x04,,
7.775997,0xA1,,
7.776093,0x5A,,
7.776188,0xFF,,
7.783602,0x04,,
7.783698,0xA2,,
7.783793,0x59,,
7.783889,0xFF,,
7.784608,0x06,,
7.784704,0xA2,,
7.784799,0xFF,,
7.784895,0xFF,,
7.78499,0x59,,
7.785086,0xFD,,
7.791303,0x04,,
7.791399,0xA1,,
7.791494,0x5A,,
7.79159,0xFF,,
7.799004,0x04,,
7.7991,0xA2,,
7.799195,0x59,,
7.799291,0xFF,,
7.800013,0x06,,
7.800109,0xA2,,
7.800204,0xFF,,
7.8003,0xFF,,
7.800395,0x59,,
7.800491,0xFD,,
7.806705,0x04,,
7.8068,0xA1,,
7.806896,0x5A,,
7.806992,0xFF,,
7.814406,0x04,,
7.814501,0xA2,,
7.814597,0x59,,
7.814692,0xFF,,
7.815412,0x06,,
7.815508,0xA2,,
7.815603,0xFF,,
7.815699,0xFF,,
7.815794,0x59,,
7.81589,0xFD,,
7.822107,0x04,,
7.822202,0xA1,,
7.822298,0x5A,,
7.822393,0xFF,,
7.829807,0x04,,
7.829903,0xA2,,
7.829999,0x59,,
7.830094,0xFF,,
7.830817,0x06,,
7.830913,0xA2,,
7.831008,0xFF,,
7.831104,0xFF,,
7.831199,0x59,,
7.831295,0xFD,,
7.837508,0x04,,
7.837604,0xA1,,
7.837699,0x5A,,
7.837795,0xFF,,
7.845209,0x04,,
7.845305,0xA2,,
7.8454,0x59,,
7.845496,0xFF,,
7.846217,0x06,,
7.846313,0xA2,,
7.846408,0xFF,,
7.846504,0xFF,,
7.846599,0x59,,
7.846695,0xFD,,
7.85291,0x04,,
7.853006,0xA1,,
7.853101,0x5A,,
7.853197,0xFF,,
7.860611,0x04,,
7.860706,0xA2,,
7.860802,0x59,,
7.860898,0xFF,,
7.861616,0x06,,
7.861712,0xA2,,
7.861807,0xFF,,
7.861903,0xFF,,
7.861999,0x59,,
7.862094,0xFD,,
7.868312,0x04,,
7.868407,0xA1,,
7.868503,0x5A,,
7.868598,0xFF,,
7.876013,0x04,,
7.876108,0xA2,,
7.876204,0x59,,
7.876299,0xFF,,
7.877022,0x06,,
7.877117,0xA2,,
7.877213,0xFF,,
7.877308,0xFF,,
7.877404,0x59,,
7.877499,0xFD,,
7.883713,0x04,,
7.883809,0xA1,,
7.883905,0x5A,,
7.884,0xFF,,
7.891414,0x04,,
7.89151,0xA2,,
7.891605,0x59,,
7.891701,0xFF,,
7.892421,0x06,,
7.892516,0xA2,,
7.892612,0xFF,,
7.892707,0xFF,,
7.892803,0x59,,
7.892898,0xFD,,
7.899115,0x04,,
7.899211,0xA1,,
7.899306,0x5A,,
7.899402,0xFF,,
7.906816,0x04,,
7.906912,0xA2,,
7.907007,0x59,,
7.907103,0xFF,,
7.907822,0x06,,
7.907918,0xA2,,
7.908013,0xFF,,
7.908109,0xFF,,
7.908204,0x59,,
7.9083,0xFD,,
7.914517,0x04,,
7.914612,0xA1,,
7.914708,0x5A,,
7.914804,0xFF,,
7.922218,0x04,,
7.922313,0xA2,,
7.922409,0x59,,
7.922504,0xFF,,
7.923227,0x06,,
7.923323,0xA2,,
7.923418,0xFF,,
7.923514,0xFF,,
7.923609,0x59,,
7.923705,0xFD,,
7.929919,0x04,,
7.930014,0xA1,,
7.93011,0x5A,,
7.930205,0xFF,,
7.937618,0x04,,
7.937714,0xA2,,
7.93781,0x59,,
7.937905,0xFF,,
7.938625,0x06,,
7.93872,0xA2,,
7.938816,0xFF,,
7.938911,0xFF,,
7.939007,0x59,,
7.939102,0xFD,,
7.945319,0x04,,
7.945415,0xA1,,
7.94551,0x5A,,
7.945606,0xFF,,
7.95302,0x04,,
7.953116,0xA2,,
7.953211,0x59,,
7.953307,0xFF,,
7.95403,0x06,,
7.954125,0xA2,,
7.954221,0xFF,,
7.954316,0xFF,,
7.954412,0x59,,
7.954507,0xFD,,
7.960721,0x04,,
7.960817,0xA1,,
7.960912,0x5A,,
7.961008,0xFF,,
7.968422,0x04,,
7.968517,0xA2,,
7.968613,0x59,,
7.968709,0xFF,,
7.96943,0x06,,
7.969525,0xA2,,
7.969621,0xFF,,
7.969716,0xFF,,
7.969812,0x59,,
7.969907,0xFD,,
7.976123,0x04,,
7.976218,0xA1,,
7.976314,0x5A,,
7.976409,0xFF,,
7.983824,0x04,,
7.983919,0x83,,
7.984015,0x78,,
7.98411,0xFF,,
7.991524,0x04,,
7.99162,0xA1,,
7.991716,0x5A,,
7.991811,0xFF,,
7.999225,0x04,,
7.999321,0xA2,,
7.999416,0x59,,
7.999512,0xFF,,
8.000234,0x06,,
8.000329,0xA2,,
8.000425,0xFF,,
8.00052,0xFF,,
8.000616,0x59,,
8.000711,0xFD,,
8.006926,0x04,,
8.007022,0xA1,,
8.007117,0x5A,,
8.007213,0xFF,,
8.014627,0x04,,
8.014723,0xA2,,
8.014818,0x59,,
8.014914,0xFF,,
8.015639,0x06,,
8.015734,0xA2,,
8.01583,0xFF,,
8.015925,0xFF,,
8.016021,0x59,,
8.016116,0xFD,,
8.022328,0x04,,
8.022423,0xA1,,
8.022519,0x5A,,
8.022615,0xFF,,
8.030029,0x04,,
8.030124,0xA2,,
8.03022,0x59,,
8.030315,0xFF,,
8.031045,0x06,,
8.03114,0xA2,,
8.031236,0xFF,,
8.031331,0xFF,,
8.031427,0x59,,
8.031522,0xFD,,
8.03773,0x04,,
8.037825,0xA1,,
8.037921,0x5A,,
8.038016,0xFF,,
8.04543,0x04,,
8.045526,0xA2,,
8.045622,0x59,,
8.045717,0xFF,,
8.046436,0x06,,
8.046532,0xA2,,
8.046627,0xFF,,
8.046723,0xFF,,
8.046818,0x59,,
8.046914,0xFD,,
8.05313,0x04,,
8.053226,0xA1,,
8.053321,0x5A,,
8.053417,0xFF,,
8.060831,0x04,,
8.060927,0xA2,,
8.061022,0x59,,
8.061118,0xFF,,
8.061841,0x06,,
8.061937,0xA2,,
8.062032,0xFF,,
8.062128,0xFF,,
8.062223,0x59,,
8.062319,0xFD,,
8.068532,0x04,,
8.068628,0xA1,,
8.068723,0x5A,,
8.068819,0xFF,,
8.076233,0x04,,
8.076328,0xA2,,
8.076424,0x59,,
8.07652,0xFF,,
8.07724,0x06,,
8.077336,0xA2,,
8.077431,0xFF,,
8.077527,0xFF,,
8.077622,0x59,,
8.077718,0xFD,,
8.083934,0x04,,
8.084029,0xA1,,
8.084125,0x5A,,
8.08422,0xFF,,
8.091635,0x04,,
8.09173,0xA2,,
8.091826,0x59,,
8.091921,0xFF,,
8.092651,0x06,,
8.092746,0xA2,,
8.092842,0xFF,,
8.092937,0xFF,,
8.093033,0x59,,
8.093128,0xFD,,
8.099334,0x04,,
8.09943,0xA1,,
8.099526,0x5A,,
8.099621,0xFF,,
8.107035,0x04,,
8.107131,0xA2,,
8.107226,0x59,,
8.107322,0xFF,,
8.108042,0x06,,
8.108138,0xA2,,
8.108233,0xFF,,
8.108329,0xFF,,
8.108424,0x59,,
8.10852,0xFD,,
8.114736,0x04,,
8.114832,0xA1,,
8.114927,0x5A,,
8.115023,0xFF,,
8.122437,0x04,,
8.122533,0xA2,,
8.122628,0x59,,
8.122724,0xFF,,
8.123442,0x06,,
8.123537,0xA2,,
8.123633,0xFF,,
8.123728,0xFF,,
8.123824,0x59,,
8.123919,0xFD,,
8.130138,0x04,,
8.130233,0xA1,,
8.130329,0x5A,,
8.130425,0xFF,,
8.137839,0x04,,
8.137934,0xA2,,
8.13803,0x59,,
8.138125,0xFF,,
8.138847,0x06,,
8.138942,0xA2,,
8.139038,0xFF,,
8.139133,0xFF,,
8.139229,0x59,,
8.139324,0xFD,,
8.14554,0x04,,
8.145635,0xA1,,
8.145731,0x5A,,
8.145826,0xFF,,
8.15324,0x04,,
8.153336,0xA2,,
8.153432,0x59,,
8.153527,0xFF,,
8.154248,0x06,,
8.154344,0xA2,,
8.154439,0xFF,,
8.154535,0xFF,,
8.15463,0x59,,
8.154726,0xFD,,
8.160941,0x04,,
8.161037,0xA1,,
8.161132,0x5A,,
8.161228,0xFF,,
8.168642,0x04,,
8.168738,0xA2,,
8.168833,0x59,,
8.168929,0xFF,,
8.169653,0x06,,
8.169749,0xA2,,
8.169844,0xFF,,
8.16994,0xFF,,
8.170035,0x59,,
8.170131,0xFD,,
8.176343,0x04,,
8.176439,0xA1,,
8.176534,0x5A,,
8.17663,0xFF,,
8.184044,0x04,,
8.184139,0xA2,,
8.184235,0x59,,
8.184331,0xFF,,
8.185051,0x06,,
8.185146,0xA2,,
8.185242,0xFF,,
8.185337,0xFF,,
8.185433,0x59,,
8.185528,0xFD,,
8.191745,0x04,,
8.19184,0xA1,,
8.191936,0x5A,,
8.192031,0xFF,,
8.199446,0x04,,
8.199541,0xA2,,
8.199637,0x59,,
8.199732,0xFF,,
8.200456,0x06,,
8.200551,0xA2,,
8.200647,0xFF,,
8.200742,0xFF,,
8.200838,0x59,,
8.200933,0xFD,,
8.207146,0x04,,
8.207242,0xA1,,
8.207338,0x5A,,
8.207433,0xFF,,
8.214847,0x04,,
8.214943,0xA2,,
8.215038,0x59,,
8.215134,0xFF,,
8.215856,0x06,,
8.215951,0xA2,,
8.216047,0xFF,,
8.216142,0xFF,,
8.216238,0x59,,
8.216333,0xFD,,
8.222548,0x04,,
8.222644,0xA1,,
8.222739,0x5A,,
8.222835,0xFF,,
8.230249,0x04,,
8.230345,0xA2,,
8.23044,0x59,,
8.230536,0xFF,,
8.231255,0x06,,
8.23135,0xA2,,
8.231446,0xFF,,
8.231541,0xFF,,
8.231637,0x59,,
8.231732,0xFD,,
8.23795,0x04,,
8.238045,0xA1,,
8.238141,0x5A,,
8.238237,0xFF,,
8.245651,0x04,,
8.245746,0xA2,,
8.245842,0x59,,
8.245937,0xFF,,
8.24666,0x06,,
8.246756,0xA2,,
8.246851,0xFF,,
8.246947,0xFF,,
8.247042,0x59,,
8.247138,0xFD,,
8.253352,0x04,,
8.253447,0xA1,,
8.253543,0x5A,,
8.253638,0xFF,,
8.261052,0x04,,
8.261148,0xA2,,
8.261244,0x59,,
8.261339,0xFF,,
8.262058,0x06,,
8.262153,0xA2,,
8.262249,0xFF,,
8.262344,0xFF,,
8.26244,0x59,,
8.262535,0xFD,,
8.268752,0x04,,
8.268848,0xA1,,
8.268943,0x5A,,
8.269039,0xFF,,
8.276454,0x04,,
8.27655,0xA2,,
8.276645,0x59,,
8.276741,0xFF,,
8.277463,0x06,,
8.277558,0xA2,,
8.277654,0xFF,,
8.277749,0xFF,,
8.277845,0x59,,
8.27794,0xFD,,
8.284154,0x04,,
8.28425,0xA1,,
8.284345,0x5A,,
8.284441,0xFF,,
8.291855,0x04,,
8.29195,0xA2,,
8.292046,0x59,,
8.292142,0xFF,,
8.292863,0x06,,
8.292958,0xA2,,
8.293054,0xFF,,
8.293149,0xFF,,
8.293245,0x59,,
8.29334,0xFD,,
8.299556,0x04,,
8.299651,0xA1,,
8.299747,0x5A,,
8.299842,0xFF,,
8.307257,0x04,,
8.307352,0xA2,,
8.307448,0x59,,
8.307543,0xFF,,
8.308262,0x06,,
8.308357,0xA2,,
8.308453,0xFF,,
8.308548,0xFF,,
8.308644,0x59,,
8.308739,0xFD,,
8.314957,0x04,,
8.315053,0xA1,,
8.315149,0x5A,,
8.315244,0xFF,,
8.322658,0x04,,
8.322754,0xA2,,
8.322849,0x59,,
8.322945,0xFF,,
8.323667,0x06,,
8.323762,0xA2,,
8.323858,0xFF,,
8.323953,0xFF,,
8.324049,0x59,,
8.324144,0xFD,,
8.330359,0x04,,
8.330455,0xA1,,
8.33055,0x5A,,
8.330646,0xFF,,
8.33806,0x04,,
8.338156,0xA1,,
8.338251,0x5A,,
8.338347,0xFF,,
8.345761,0x04,,
8.345856,0xA2,,
8.345952,0x59,,
8.346048,0xFF,,
8.346766,0x06,,
8.346862,0xA2,,
8.346957,0xFF,,
8.347053,0xFF,,
8.347148,0x59,,
8.347244,0xFD,,
8.353462,0x04,,
8.353557,0xA1,,
8.353653,0x5A,,
8.353748,0xFF,,
8.361163,0x04,,
8.361258,0xA2,,
8.361354,0x59,,
8.361449,0xFF,,
8.362171,0x06,,
8.362267,0xA2,,
8.362362,0xFF,,
8.362458,0xFF,,
8.362553,0x59,,
8.362649,0xFD,,
8.368863,0x04,,
8.368959,0xA1,,
8.369055,0x5A,,
8.36915,0xFF,,
8.376564,0x04,,
8.37666,0xA2,,
8.376755,0x59,,
8.376851,0xFF,,
8.37757,0x06,,
8.377666,0xA2,,
8.377761,0xFF,,
8.377857,0xFF,,
8.377952,0x59,,
8.378048,0xFD,,
8.384265,0x04,,
8.384361,0xA1,,
8.384456,0x5A,,
8.384552,0xFF,,
8.391966,0x04,,
8.392062,0xA2,,
8.392157,0x59,,
8.392253,0xFF,,
8.392975,0x06,,
8.393071,0xA2,,
8.393166,0xFF,,
8.393262,0xFF,,
8.393357,0x59,,
8.393453,0xFD,,
8.399667,0x04,,
8.399762,0xA1,,
8.399858,0x5A,,
8.399954,0xFF,,
8.407367,0x04,,
8.407462,0xA2,,
8.407558,0x59,,
8.407653,0xFF,,
8.40838,0x06,,
8.408475,0xA2,,
8.408571,0xFF,,
8.408666,0xFF,,
8.408762,0x59,,
8.408857,0xFD,,
8.415068,0x04,,
8.415163,0xA1,,
8.415259,0x5A,,
8.415354,0xFF,,
8.422769,0x04,,
8.422865,0xA2,,
8.422961,0x59,,
8.423056,0xFF,,
8.423779,0x06,,
8.423874,0xA2,,
8.42397,0xFF,,
8.424065,0xFF,,
8.424161,0x59,,
8.424257,0xFD,,
8.430469,0x04,,
8.430565,0xA1,,
8.43066,0x5A,,
8.430756,0xFF,,
8.438171,0x04,,
8.438267,0xA2,,
8.438362,0x59,,
8.438458,0xFF,,
8.439178,0x06,,
8.439274,0xA2,,
8.439369,0xFF,,
8.439465,0xFF,,
8.43956,0x59,,
8.439656,0xFD,,
8.445871,0x04,,
8.445967,0xA1,,
8.446062,0x5A,,
8.446158,0xFF,,
8.453571,0x04,,
8.453666,0xA2,,
8.453762,0x59,,
8.453858,0xFF,,
8.454576,0x06,,
8.454671,0xA2,,
8.454767,0xFF,,
8.454862,0xFF,,
8.454958,0x59,,
8.455053,0xFD,,
8.461272,0x04,,
8.461367,0xA1,,
8.461463,0x5A,,
8.461558,0xFF,,
8.468973,0x04,,
8.469068,0xA2,,
8.469164,0x59,,
8.469259,0xFF,,
8.469982,0x06,,
8.470077,0xA2,,
8.470173,0xFF,,
8.470268,0xFF,,
8.470364,0x59,,
8.470459,0xFD,,
8.476673,0x04,,
8.476769,0xA1,,
8.476865,0x5A,,
8.47696,0xFF,,
8.484374,0x04,,
8.48447,0xA2,,
8.484565,0x59,,
8.484661,0xFF,,
8.485381,0x06,,
8.485476,0xA2,,
8.485572,0xFF,,
8.485667,0xFF,,
8.485763,0x59,,
8.485858,0xFD,,
8.492075,0x04,,
8.492171,0x83,,
8.492266,0x78,,
8.492362,0xFF,,
8.499776,0x04,,
8.499872,0xA1,,
8.499967,0x5A,,
8.500063,0xFF,,
8.507477,0x04,,
8.507572,0xA2,,
8.507668,0x59,,
8.507764,0xFF,,
8.508484,0x06,,
8.508579,0xA2,,
8.508675,0xFF,,
8.50877,0xFF,,
8.508866,0x59,,
8.508961,0xFD,,
8.515178,0x04,,
8.515273,0xA1,,
8.515369,0x5A,,
8.515464,0xFF,,
8.522879,0x04,,
8.522974,0xA2,,
8.52307,0x59,,
8.523165,0xFF,,
8.523889,0x06,,
8.523984,0xA2,,
8.52408,0xFF,,
8.524175,0xFF,,
8.524271,0x59,,
8.524366,0xFD,,
8.530579,0x04,,
8.530675,0xA1,,
8.530771,0x5A,,
8.530866,0xFF,,
8.53828,0x04,,
8.538376,0xA2,,
8.538471,0x59,,
8.538567,0xFF,,
8.539296,0x06,,
8.539392,0xA2,,
8.539487,0xFF,,
8.539583,0xFF,,
8.539678,0x59,,
8.539774,0xFD,,
8.545981,0x04,,
8.546077,0xA1,,
8.546172,0x5A,,
8.546268,0xFF,,
8.553682,0x04,,
8.553778,0xA2,,
8.553873,0x59,,
8.553969,0xFF,,
8.554688,0x06,,
8.554783,0xA2,,
8.554879,0xFF,,
8.554974,0xFF,,
8.55507,0x59,,
8.555165,0xFD,,
8.561383,0x04,,
8.561478,0xA1,,
8.561574,0x5A,,
8.56167,0xFF,,
8.569084,0x04,,
8.569179,0xA2,,
8.569275,0x59,,
8.56937,0xFF,,
8.570093,0x06,,
8.570188,0xA2,,
8.570284,0xFF,,
8.570379,0xFF,,
8.570475,0x59,,
8.57057,0xFD,,
8.576785,0x04,,
8.57688,0xA1,,
8.576976,0x5A,,
8.577071,0xFF,,
8.584485,0x04,,
8.584581,0xA2,,
8.584677,0x59,,
8.584772,0xFF,,
8.585492,0x06,,
8.585587,0xA2,,
8.585683,0xFF,,
8.585778,0xFF,,
8.585874,0x59,,
8.585969,0xFD,,
8.592186,0x04,,
8.592282,0xA1,,
8.592377,0x5A,,
8.592473,0xFF,,
8.599887,0x04,,
8.599983,0xA2,,
8.600078,0x59,,
8.600174,0xFF,,
8.600899,0x06,,
8.600995,0xA2,,
8.60109,0xFF,,
8.601186,0xFF,,
8.601281,0x59,,
8.601377,0xFD,,
8.607587,0x04,,
8.607683,0xA1,,
8.607778,0x5A,,
8.607874,0xFF,,
8.615288,0x04,,
8.615383,0xA2,,
8.615479,0x59,,
8.615575,0xFF,,
8.616297,0x06,,
8.616392,0xA2,,
8.616488,0xFF,,
8.616584,0xFF,,
8.616679,0x59,,
8.616775,0xFD,,
8.622989,0x04,,
8.623084,0xA1,,
8.62318,0x5A,,
8.623275,0xFF,,
8.63069,0x04,,
8.630785,0xA2,,
8.630881,0x59,,
8.630976,0xFF,,
8.631696,0x06,,
8.631792,0xA2,,
8.631887,0xFF,,
8.631983,0xFF,,
8.632078,0x59,,
8.632174,0xFD,,
8.63839,0x04,,
8.638486,0xA1,,
8.638582,0x5A,,
8.638677,0xFF,,
8.646091,0x04,,
8.646187,0xA2,,
8.646282,0x59,,
8.646378,0xFF,,
8.647101,0x06,,
8.647197,0xA2,,
8.647292,0xFF,,
8.647388,0xFF,,
8.647483,0x59,,
8.647579,0xFD,,
8.653792,0x04,,
8.653888,0xA1,,
8.653983,0x5A,,
8.654079,0xFF,,
8.661493,0x04,,
8.661589,0xA2,,
8.661684,0x59,,
8.66178,0xFF,,
8.662507,0x06,,
8.662603,0xA2,,
8.662698,0xFF,,
8.662794,0xFF,,
8.662889,0x59,,
8.662985,0xFD,,
8.669194,0x04,,
8.669289,0xA1,,
8.669385,0x5A,,
8.669481,0xFF,,
8.676895,0x04,,
8.67699,0xA2,,
8.677086,0x59,,
8.677181,0xFF,,
8.677905,0x06,,
8.678,0xA2,,
8.678096,0xFF,,
8.678191,0xFF,,
8.678287,0x59,,
8.678382,0xFD,,
8.684596,0x04,,
8.684691,0xA1,,
8.684787,0x5A,,
8.684882,0xFF,,
8.692296,0x04,,
8.692392,0xA2,,
8.692488,0x59,,
8.692583,0xFF,,
8.693304,0x06,,
8.693399,0xA2,,
8.693495,0xFF,,
8.69359,0xFF,,
8.693686,0x59,,
8.693781,0xFD,,
8.699997,0x04,,
8.700093,0xA1,,
8.700188,0x5A,,
8.700284,0xFF,,
8.707698,0x04,,
8.707794,0xA2,,
8.707889,0x59,,
8.707985,0xFF,,
8.708703,0x06,,
8.708798,0xA2,,
8.708894,0xFF,,
8.708989,0xFF,,
8.709085,0x59,,
8.70918,0xFD,,
8.715399,0x04,,
8.715495,0xA1,,
8.71559,0x5A,,
8.715686,0xFF,,
8.7231,0x04,,
8.723195,0xA2,,
8.723291,0x59,,
8.723387,0xFF,,
8.724109,0x06,,
8.724204,0xA2,,
8.7243,0xFF,,
8.724395,0xFF,,
8.724491,0x59,,
8.724586,0xFD,,
8.730801,0x04,,
8.730896,0xA1,,
8.730992,0x5A,,
8.731087,0xFF,,
8.738502,0x04,,
8.738597,0xA2,,
8.738693,0x59,,
8.738788,0xFF,,
8.739506,0x06,,
8.739602,0xA2,,
8.739697,0xFF,,
8.739793,0xFF,,
8.739889,0x59,,
8.739984,0xFD,,
8.746201,0x04,,
8.746297,0xA1,,
8.746393,0x5A,,
8.746488,0xFF,,
8.753902,0x04,,
8.753998,0xA2,,
8.754093,0x59,,
8.754189,0xFF,,
8.754912,0x06,,
8.755007,0xA2,,
8.755103,0xFF,,
8.755198,0xFF,,
8.755294,0x59,,
8.755389,0xFD,,
8.761603,0x04,,
8.761699,0xA1,,
8.761794,0x5A,,
8.76189,0xFF,,
8.769304,0x04,,
8.7694,0xA2,,
8.769495,0x59,,
8.769591,0xFF,,
8.770311,0x06,,
8.770406,0xA2,,
8.770502,0xFF,,
8.770597,0xFF,,
8.770693,0x59,,
8.770788,0xFD,,
8.777005,0x04,,
8.7771,0xA1,,
8.777196,0x5A,,
8.777292,0xFF,,
8.784706,0x04,,
8.784801,0xA2,,
8.784897,0x59,,
8.784992,0xFF,,
8.785716,0x06,,
8.785811,0xA2,,
8.785907,0xFF,,
8.786002,0xFF,,
8.786098,0x59,,
8.786193,0xFD,,
8.792407,0x04,,
8.792502,0xA1,,
8.792598,0x5A,,
8.792693,0xFF,,
8.800107,0x04,,
8.800203,0xA2,,
8.800299,0x59,,
8.800394,0xFF,,
8.801116,0x06,,
8.801211,0xA2,,
8.801307,0xFF,,
8.801402,0xFF,,
8.801498,0x59,,
8.801593,0xFD,,
8.807807,0x04,,
8.807903,0xA1,,
8.807998,0x5A,,
8.808094,0xFF,,
8.815509,0x04,,
8.815605,0xA2,,
8.8157,0x59,,
8.815796,0xFF,,
8.816515,0x06,,
8.81661,0xA2,,
8.816706,0xFF,,
8.816801,0xFF,,
8.816897,0x59,,
8.816992,0xFD,,
8.823209,0x04,,
8.823305,0xA1,,
8.8234,0x5A,,
8.823496,0xFF,,
8.830911,0x04,,
8.831006,0xA2,,
8.831102,0x59,,
8.831198,0xFF,,
8.83192,0x06,,
8.832015,0xA2,,
8.832111,0xFF,,
8.832206,0xFF,,
8.832302,0x59,,
8.832397,0xFD,,
8.838612,0x04,,
8.838707,0xA1,,
8.838803,0x5A,,
8.838898,0xFF,,
8.846312,0x04,,
8.846407,0xA1,,
8.846503,0x5A,,
8.846598,0xFF,,
8.854013,0x04,,
8.854109,0xA2,,
8.854205,0x59,,
8.8543,0xFF,,
8.85503,0x06,,
8.855125,0xA2,,
8.855221,0xFF,,
8.855316,0xFF,,
8.855412,0x59,,
8.855507,0xFD,,
8.861714,0x04,,
8.86181,0xA1,,
8.861905,0x5A,,
8.862001,0xFF,,
8.869414,0x04,,
8.86951,0xA2,,
8.869605,0x59,,
8.869701,0xFF,,
8.870421,0x06,,
8.870517,0xA2,,
8.870612,0xFF,,
8.870708,0xFF,,
8.870803,0x59,,
8.870899,0xFD,,
8.877115,0x04,,
8.877211,0xA1,,
8.877306,0x5A,,
8.877402,0xFF,,
8.884816,0x04,,
8.884911,0xA2,,
8.885007,0x59,,
8.885103,0xFF,,
8.88582,0x06,,
8.885916,0xA2,,
8.886011,0xFF,,
8.886107,0xFF,,
8.886202,0x59,,
8.886298,0xFD,,
8.892517,0x04,,
8.892612,0xA1,,
8.892708,0x5A,,
8.892803,0xFF,,
8.900218,0x04,,
8.900313,0xA2,,
8.900409,0x59,,
8.900504,0xFF,,
8.901225,0x06,,
8.901321,0xA2,,
8.901416,0xFF,,
8.901512,0xFF,,
8.901607,0x59,,
8.901703,0xFD,,
8.907918,0x04,,
8.908014,0xA1,,
8.90811,0x5A,,
8.908205,0xFF,,
8.915618,0x04,,
8.915714,0xA2,,
8.915809,0x59,,
8.915905,0xFF,,
8.91663,0x06,,
8.916725,0xA2,,
8.916821,0xFF,,
8.916916,0xFF,,
8.917012,0x59,,
8.917107,0xFD,,
8.923319,0x04,,
8.923415,0xA1,,
8.92351,0x5A,,
8.923606,0xFF,,
8.93102,0x04,,
8.931116,0xA2,,
8.931211,0x59,,
8.931307,0xFF,,
8.932029,0x06,,
8.932125,0xA2,,
8.93222,0xFF,,
