Time [s],Value,Parity Error,Framing Error
0.942676,0x00,,
0.94277,0x58,,
0.942865,0xFF,,
0.949089,0x04,,
0.949185,0xA2,,
0.949281,0x59,,
0.949376,0xFF,,
0.9501,0x06,,
0.950196,0xA2,,
0.950291,0xFF,,
0.950387,0xFF,,
0.950482,0x59,,
0.950578,0xFD,,
0.95679,0x04,,
0.956886,0xA1,,
0.956981,0x5A,,
0.957077,0xFF,,
0.957792,0x06,,
0.957887,0xA1,,
0.957982,0x00,,
0.958077,0x00,,
0.958171,0x58,,
0.958266,0xFF,,
0.964491,0x04,,
0.964587,0xA2,,
0.964682,0x59,,
0.964778,0xFF,,
0.9655,0x06,,
0.965596,0xA2,,
0.965691,0xFF,,
0.965787,0xFF,,
0.965882,0x59,,
0.965978,0xFD,,
0.972192,0x04,,
0.972288,0xA1,,
0.972383,0x5A,,
0.972479,0xFF,,
0.973194,0x06,,
0.973289,0xA1,,
0.973384,0x00,,
0.973479,0x00,,
0.973574,0x58,,
0.973668,0xFF,,
0.979893,0x04,,
0.979988,0xA2,,
0.980084,0x59,,
0.98018,0xFF,,
0.980899,0x06,,
0.980995,0xA2,,
0.98109,0xFF,,
0.981186,0xFF,,
0.981281,0x59,,
0.981377,0xFD,,
0.987594,0x04,,
0.987689,0xA1,,
0.987785,0x5A,,
0.98788,0xFF,,
0.988592,0x06,,
0.988687,0xA1,,
0.988782,0x00,,
0.988877,0x00,,
0.988972,0x58,,
0.989066,0xFF,,
0.995295,0x04,,
0.99539,0xA2,,
0.995486,0x59,,
0.995581,0xFF,,
0.996304,0x06,,
0.9964,0xA2,,
0.996495,0xFF,,
0.996591,0xFF,,
0.996686,0x59,,
0.996782,0xFD,,
1.002995,0x04,,
1.003091,0xA1,,
1.003187,0x5A,,
1.003282,0xFF,,
1.003998,0x06,,
1.004093,0xA1,,
1.004187,0x00,,
1.004282,0x00,,
1.004377,0x58,,
1.004472,0xFF,,
1.010696,0x04,,
1.010792,0xA2,,
1.010887,0x59,,
1.010983,0xFF,,
1.011703,0x06,,
1.011799,0xA2,,
1.011894,0xFF,,
1.01199,0xFF,,
1.012086,0x59,,
1.012181,0xFD,,
1.018397,0x04,,
1.018493,0xA1,,
1.018588,0x5A,,
1.018684,0xFF,,
1.019399,0x06,,
1.019494,0xA1,,
1.019589,0x00,,
1.019683,0x00,,
1.019778,0x58,,
1.019873,0xFF,,
1.026098,0x04,,
1.026194,0xA2,,
1.026289,0x59,,
1.026385,0xFF,,
1.027108,0x06,,
1.027204,0xA2,,
1.027299,0xFF,,
1.027395,0xFF,,
1.02749,0x59,,
1.027586,0xFD,,
1.033799,0x04,,
1.033894,0xA1,,
1.03399,0x5A,,
1.034086,0xFF,,
1.034798,0x06,,
1.034893,0xA1,,
1.034988,0x00,,
1.035082,0x00,,
1.035177,0x58,,
1.035272,0xFF,,
1.0415,0x04,,
1.041595,0xA2,,
1.041691,0x59,,
1.041786,0xFF,,
1.042507,0x06,,
1.042603,0xA2,,
1.042698,0xFF,,
1.042794,0xFF,,
1.042889,0x59,,
1.042985,0xFD,,
1.049201,0x04,,
1.049296,0xA1,,
1.049392,0x5A,,
1.049487,0xFF,,
1.050202,0x06,,
1.050297,0xA1,,
1.050392,0x00,,
1.050486,0x00,,
1.050581,0x58,,
1.050676,0xFF,,
1.056901,0x04,,
1.056997,0xA2,,
1.057093,0x59,,
1.057188,0xFF,,
1.057906,0x06,,
1.058002,0xA2,,
1.058097,0xFF,,
1.058193,0xFF,,
1.058288,0x59,,
1.058384,0xFD,,
1.064602,0x04,,
1.064698,0xA1,,
1.064793,0x5A,,
1.064889,0xFF,,
1.065602,0x06,,
1.065696,0xA1,,
1.065791,0x00,,
1.065886,0x00,,
1.065981,0x58,,
1.066076,0xFF,,
1.072303,0x04,,
1.072399,0xA2,,
1.072494,0x59,,
1.07259,0xFF,,
1.073311,0x06,,
1.073407,0xA2,,
1.073502,0xFF,,
1.073598,0xFF,,
1.073693,0x59,,
1.073789,0xFD,,
1.080004,0x04,,
1.0801,0xA1,,
1.080195,0x5A,,
1.080291,0xFF,,
1.081006,0x06,,
1.081101,0xA1,,
1.081196,0x00,,
1.08129,0x00,,
1.081385,0x58,,
1.08148,0xFF,,
1.087704,0x04,,
1.087799,0xA2,,
1.087895,0x59,,
1.087991,0xFF,,
1.08871,0x06,,
1.088805,0xA2,,
1.088901,0xFF,,
1.088996,0xFF,,
1.089092,0x59,,
1.089187,0xFD,,
1.095405,0x04,,
1.0955,0xA1,,
1.095596,0x5A,,
1.095691,0xFF,,
1.096404,0x06,,
1.096498,0xA1,,
1.096593,0x00,,
1.096688,0x00,,
1.096783,0x58,,
1.096878,0xFF,,
1.103106,0x04,,
1.103201,0xA2,,
1.103297,0x59,,
1.103392,0xFF,,
1.104115,0x06,,
1.10421,0xA2,,
1.104306,0xFF,,
1.104401,0xFF,,
1.104497,0x59,,
1.104592,0xFD,,
1.110806,0x04,,
1.110902,0xA1,,
1.110998,0x5A,,
1.111093,0xFF,,
1.111809,0x06,,
1.111904,0xA1,,
1.111999,0x00,,
1.112094,0x00,,
1.112189,0x58,,
1.112283,0xFF,,
1.118507,0x04,,
1.118603,0xA2,,
1.118698,0x59,,
1.118794,0xFF,,
1.119514,0x06,,
1.119609,0xA2,,
1.119705,0xFF,,
1.1198,0xFF,,
1.119896,0x59,,
1.119991,0xFD,,
1.126208,0x04,,
1.126304,0xA1,,
1.126399,0x5A,,
1.126495,0xFF,,
1.12721,0x06,,
1.127305,0xA1,,
1.1274,0x00,,
1.127495,0x00,,
1.12759,0x58,,
1.127685,0xFF,,
1.133909,0x04,,
1.134005,0xA2,,
1.1341,0x59,,
1.134196,0xFF,,
1.134919,0x06,,
1.135014,0xA2,,
1.13511,0xFF,,
1.135205,0xFF,,
1.135301,0x59,,
1.135396,0xFD,,
1.141609,0x04,,
1.141704,0xA1,,
1.1418,0x5A,,
1.141896,0xFF,,
1.142611,0x06,,
1.142706,0xA1,,
1.142801,0x00,,
1.142896,0x00,,
1.142991,0x58,,
1.143086,0xFF,,
1.149311,0x04,,
1.149406,0xA2,,
1.149502,0x59,,
1.149597,0xFF,,
1.150325,0x06,,
1.15042,0xA2,,
1.150516,0xFF,,
1.150611,0xFF,,
1.150707,0x59,,
1.150802,0xFD,,
1.157011,0x04,,
1.157107,0xA1,,
1.157203,0x5A,,
1.157298,0xFF,,
1.158018,0x06,,
1.158113,0xA1,,
1.158208,0x00,,
1.158302,0x00,,
1.158397,0x58,,
1.158492,0xFF,,
1.164712,0x04,,
1.164808,0xA2,,
1.164903,0x59,,
1.164999,0xFF,,
1.165718,0x06,,
1.165813,0xA2,,
1.165909,0xFF,,
1.166004,0xFF,,
1.1661,0x59,,
1.166195,0xFD,,
1.172413,0x04,,
1.172509,0xA1,,
1.172604,0x5A,,
1.1727,0xFF,,
1.173416,0x06,,
1.173511,0xA1,,
1.173606,0x00,,
1.173701,0x00,,
1.173796,0x58,,
1.17389,0xFF,,
1.180114,0x04,,
1.18021,0xA2,,
1.180305,0x59,,
1.180401,0xFF,,
1.181123,0x06,,
1.181218,0xA2,,
1.181314,0xFF,,
1.181409,0xFF,,
1.181505,0x59,,
1.1816,0xFD,,
1.187814,0x04,,
1.187909,0xA1,,
1.188005,0x5A,,
1.188101,0xFF,,
1.18882,0x06,,
1.188915,0xA1,,
1.18901,0x00,,
1.189105,0x00,,
1.1892,0x58,,
1.189294,0xFF,,
1.195515,0x04,,
1.19561,0xA2,,
1.195706,0x59,,
1.195801,0xFF,,
1.19652,0x06,,
1.196616,0xA2,,
1.196711,0xFF,,
1.196807,0xFF,,
1.196902,0x59,,
1.196998,0xFD,,
1.203216,0x04,,
1.203311,0xA1,,
1.203407,0x5A,,
1.203502,0xFF,,
1.204218,0x06,,
1.204313,0xA1,,
1.204408,0x00,,
1.204503,0x00,,
1.204597,0x58,,
1.204692,0xFF,,
1.210916,0x04,,
1.211012,0xA2,,
1.211108,0x59,,
1.211203,0xFF,,
1.211928,0x06,,
1.212023,0xA2,,
1.212119,0xFF,,
1.212214,0xFF,,
1.21231,0x59,,
1.212405,0xFD,,
1.218617,0x04,,
1.218713,0xA1,,
1.218808,0x5A,,
1.218904,0xFF,,
1.226318,0x04,,
1.226414,0xA1,,
1.226509,0x5A,,
1.226605,0xFF,,
1.227319,0x06,,
1.227414,0xA1,,
1.227509,0x00,,
1.227604,0x00,,
1.227699,0x58,,
1.227793,0xFF,,
1.234019,0x04,,
1.234115,0xA2,,
1.23421,0x59,,
1.234306,0xFF,,
1.235026,0x06,,
1.235122,0xA2,,
1.235217,0xFF,,
1.235313,0xFF,,
1.235408,0x59,,
1.235504,0xFD,,
1.24172,0x04,,
1.241815,0xA1,,
1.241911,0x5A,,
1.242007,0xFF,,
1.242719,0x06,,
1.242813,0xA1,,
1.242908,0x00,,
1.243003,0x00,,
1.243098,0x58,,
1.243193,0xFF,,
1.249421,0x04,,
1.249516,0xA2,,
1.249612,0x59,,
1.249707,0xFF,,
1.250425,0x06,,
1.250521,0xA2,,
1.250616,0xFF,,
1.250712,0xFF,,
1.250807,0x59,,
1.250903,0xFD,,
1.257121,0x04,,
1.257216,0xA1,,
1.257312,0x5A,,
1.257407,0xFF,,
1.258123,0x06,,
1.258218,0xA1,,
1.258312,0x00,,
1.258407,0x00,,
1.258502,0x58,,
1.258597,0xFF,,
1.264822,0x04,,
1.264918,0xA2,,
1.265014,0x59,,
1.265109,0xFF,,
1.26583,0x06,,
1.265926,0xA2,,
1.266021,0xFF,,
1.266117,0xFF,,
1.266212,0x59,,
1.266308,0xFD,,
1.272522,0x04,,
1.272618,0xA1,,
1.272713,0x5A,,
1.272809,0xFF,,
1.273522,0x06,,
1.273617,0xA1,,
1.273712,0x00,,
1.273807,0x00,,
1.273902,0x58,,
1.273996,0xFF,,
1.280223,0x04,,
1.280319,0xA2,,
1.280414,0x59,,
1.28051,0xFF,,
1.281229,0x06,,
1.281324,0xA2,,
1.28142,0xFF,,
1.281515,0xFF,,
1.281611,0x59,,
1.281706,0xFD,,
1.287924,0x04,,
1.28802,0xA1,,
1.288115,0x5A,,
1.288211,0xFF,,
1.28893,0x06,,
1.289025,0xA1,,
1.28912,0x00,,
1.289215,0x00,,
1.28931,0x58,,
1.289404,0xFF,,
1.295625,0x04,,
1.29572,0xA2,,
1.295816,0x59,,
1.295912,0xFF,,
1.296634,0x06,,
1.296729,0xA2,,
1.296825,0xFF,,
1.29692,0xFF,,
1.297016,0x59,,
1.297111,0xFD,,
1.303326,0x04,,
1.303421,0xA1,,
1.303517,0x5A,,
1.303612,0xFF,,
1.304328,0x06,,
1.304423,0xA1,,
1.304518,0x00,,
1.304613,0x00,,
1.304707,0x58,,
1.304802,0xFF,,
1.311027,0x04,,
1.311122,0xA2,,
1.311218,0x59,,
1.311313,0xFF,,
1.312033,0x06,,
1.312128,0xA2,,
1.312224,0xFF,,
1.312319,0xFF,,
1.312415,0x59,,
1.31251,0xFD,,
1.318727,0x04,,
1.318823,0xA1,,
1.318919,0x5A,,
1.319014,0xFF,,
1.319726,0x06,,
1.319821,0xA1,,
1.319916,0x00,,
1.32001,0x00,,
1.320105,0x58,,
1.3202,0xFF,,
1.326428,0x04,,
1.326524,0xA2,,
1.326619,0x59,,
1.326715,0xFF,,
1.327438,0x06,,
1.327533,0xA2,,
1.327629,0xFF,,
1.327724,0xFF,,
1.32782,0x59,,
1.327915,0xFD,,
1.334129,0x04,,
1.334225,0xA1,,
1.33432,0x5A,,
1.334416,0xFF,,
1.335131,0x06,,
1.335226,0xA1,,
1.335321,0x00,,
1.335416,0x00,,
1.335511,0x58,,
1.335605,0xFF,,
1.34183,0x04,,
1.341926,0xA2,,
1.342021,0x59,,
1.342117,0xFF,,
1.342838,0x06,,
1.342933,0xA2,,
1.343029,0xFF,,
1.343124,0xFF,,
1.34322,0x59,,
1.343315,0xFD,,
1.349531,0x04,,
1.349626,0xA1,,
1.349722,0x5A,,
1.349818,0xFF,,
1.35053,0x06,,
1.350625,0xA1,,
1.35072,0x00,,
1.350815,0x00,,
1.350909,0x58,,
1.351004,0xFF,,
1.357232,0x04,,
1.357327,0xA2,,
1.357423,0x59,,
1.357518,0xFF,,
1.358243,0x06,,
1.358338,0xA2,,
1.358434,0xFF,,
1.358529,0xFF,,
1.358625,0x59,,
1.35872,0xFD,,
1.364933,0x04,,
1.365028,0xA1,,
1.365124,0x5A,,
1.365219,0xFF,,
1.365935,0x06,,
1.36603,0xA1,,
1.366125,0x00,,
1.36622,0x00,,
1.366315,0x58,,
1.366409,0xFF,,
1.372633,0x04,,
1.372729,0xA2,,
1.372825,0x59,,
1.37292,0xFF,,
1.37364,0x06,,
1.373736,0xA2,,
1.373831,0xFF,,
1.373927,0xFF,,
1.374022,0x59,,
1.374118,0xFD,,
1.380334,0x04,,
1.38043,0x83,,
1.380525,0x78,,
1.380621,0xFF,,
1.388035,0x04,,
1.388131,0xA1,,
1.388226,0x5A,,
1.388322,0xFF,,
1.389037,0x06,,
1.389132,0xA1,,
1.389227,0x00,,
1.389322,0x00,,
1.389416,0x58,,
1.389511,0xFF,,
1.395736,0x04,,
1.395832,0xA2,,
1.395927,0x59,,
1.396023,0xFF,,
1.396745,0x06,,
1.39684,0xA2,,
1.396936,0xFF,,
1.397031,0xFF,,
1.397127,0x59,,
1.397222,0xFD,,
1.403437,0x04,,
1.403532,0xA1,,
1.403628,0x5A,,
1.403724,0xFF,,
1.404436,0x06,,
1.404531,0xA1,,
1.404626,0x00,,
1.404721,0x00,,
1.404816,0x58,,
1.40491,0xFF,,
1.411138,0x04,,
1.411233,0xA2,,
1.411329,0x59,,
1.411424,0xFF,,
1.412145,0x06,,
1.41224,0xA2,,
1.412336,0xFF,,
1.412431,0xFF,,
1.412527,0x59,,
1.412622,0xFD,,
1.418839,0x04,,
1.418934,0xA1,,
1.41903,0x5A,,
1.419125,0xFF,,
1.419843,0x06,,
1.419937,0xA1,,
1.420032,0x00,,
1.420127,0x00,,
1.420222,0x58,,
1.420317,0xFF,,
1.426539,0x04,,
1.426635,0xA2,,
1.426731,0x59,,
1.426826,0xFF,,
1.42755,0x06,,
1.427645,0xA2,,
1.427741,0xFF,,
1.427836,0xFF,,
1.427932,0x59,,
1.428027,0xFD,,
1.43424,0x04,,
1.434336,0xA1,,
1.434431,0x5A,,
1.434527,0xFF,,
1.43524,0x06,,
1.435335,0xA1,,
1.43543,0x00,,
1.435525,0x00,,
1.43562,0x58,,
1.435714,0xFF,,
1.44194,0x04,,
1.442036,0xA2,,
1.442131,0x59,,
1.442227,0xFF,,
1.442947,0x06,,
1.443043,0xA2,,
1.443138,0xFF,,
1.443234,0xFF,,
1.443329,0x59,,
1.443425,0xFD,,
1.449641,0x04,,
1.449737,0xA1,,
1.449832,0x5A,,
1.449928,0xFF,,
1.450647,0x06,,
1.450742,0xA1,,
1.450837,0x00,,
1.450932,0x00,,
1.451026,0x58,,
1.451121,0xFF,,
1.457343,0x04,,
1.457438,0xA2,,
1.457534,0x59,,
1.45763,0xFF,,
1.458352,0x06,,
1.458448,0xA2,,
1.458543,0xFF,,
1.458639,0xFF,,
1.458734,0x59,,
1.45883,0xFD,,
1.465044,0x04,,
1.465139,0xA1,,
1.465235,0x5A,,
1.46533,0xFF,,
1.466046,0x06,,
1.466141,0xA1,,
1.466236,0x00,,
1.466331,0x00,,
1.466426,0x58,,
1.466521,0xFF,,
1.472744,0x04,,
1.472839,0xA2,,
1.472935,0x59,,
1.47303,0xFF,,
1.473754,0x06,,
1.473849,0xA2,,
1.473945,0xFF,,
1.47404,0xFF,,
1.474136,0x59,,
1.474231,0xFD,,
1.480444,0x04,,
1.48054,0xA1,,
1.480636,0x5A,,
1.480731,0xFF,,
1.481442,0x06,,
1.481537,0xA1,,
1.481632,0x00,,
1.481727,0x00,,
1.481822,0x58,,
1.481916,0xFF,,
1.488145,0x04,,
1.488241,0xA2,,
1.488336,0x59,,
1.488432,0xFF,,
1.489153,0x06,,
1.489248,0xA2,,
1.489344,0xFF,,
1.489439,0xFF,,
1.489535,0x59,,
1.48963,0xFD,,
1.495846,0x04,,
1.495942,0xA1,,
1.496037,0x5A,,
1.496133,0xFF,,
1.496848,0x06,,
1.496943,0xA1,,
1.497037,0x00,,
1.497132,0x00,,
1.497227,0x58,,
1.497322,0xFF,,
1.503547,0x04,,
1.503643,0xA2,,
1.503738,0x59,,
1.503834,0xFF,,
1.504558,0x06,,
1.504653,0xA2,,
1.504749,0xFF,,
1.504844,0xFF,,
1.50494,0x59,,
1.505035,0xFD,,
1.511247,0x04,,
1.511342,0xA1,,
1.511438,0x5A,,
1.511534,0xFF,,
1.512246,0x06,,
1.51234,0xA1,,
1.512435,0x00,,
1.51253,0x00,,
1.512625,0x58,,
1.51272,0xFF,,
1.518949,0x04,,
1.519044,0xA2,,
1.51914,0x59,,
1.519235,0xFF,,
1.519955,0x06,,
1.520051,0xA2,,
1.520146,0xFF,,
1.520242,0xFF,,
1.520337,0x59,,
1.520433,0xFD,,
1.526649,0x04,,
1.526744,0xA1,,
1.52684,0x5A,,
1.526935,0xFF,,
1.527651,0x06,,
1.527746,0xA1,,
1.52784,0x00,,
1.527935,0x00,,
1.52803,0x58,,
1.528125,0xFF,,
1.534349,0x04,,
1.534445,0xA2,,
1.534541,0x59,,
1.534636,0xFF,,
1.535355,0x06,,
1.535451,0xA2,,
1.535546,0xFF,,
1.535642,0xFF,,
1.535737,0x59,,
1.535833,0xFD,,
1.54205,0x04,,
1.542146,0xA1,,
1.542241,0x5A,,
1.542337,0xFF,,
1.543052,0x06,,
1.543147,0xA1,,
1.543242,0x00,,
1.543337,0x00,,
1.543432,0x58,,
1.543527,0xFF,,
1.549751,0x04,,
1.549847,0xA2,,
1.549942,0x59,,
1.550038,0xFF,,
1.55076,0x06,,
1.550856,0xA2,,
1.550951,0xFF,,
1.551047,0xFF,,
1.551142,0x59,,
1.551238,0xFD,,
1.557452,0x04,,
1.557548,0xA1,,
1.557643,0x5A,,
1.557739,0xFF,,
1.55845,0x06,,
1.558545,0xA1,,
1.55864,0x00,,
1.558735,0x00,,
1.55883,0x58,,
1.558924,0xFF,,
1.565153,0x04,,
1.565248,0xA2,,
1.565344,0x59,,
1.56544,0xFF,,
1.566158,0x06,,
1.566253,0xA2,,
1.566349,0xFF,,
1.566444,0xFF,,
1.56654,0x59,,
1.566635,0xFD,,
1.572854,0x04,,
1.572949,0xA1,,
1.573045,0x5A,,
1.57314,0xFF,,
1.573855,0x06,,
1.57395,0xA1,,
1.574045,0x00,,
1.57414,0x00,,
1.574235,0x58,,
1.57433,0xFF,,
1.580555,0x04,,
1.58065,0xA2,,
1.580746,0x59,,
1.580841,0xFF,,
1.581563,0x06,,
1.581658,0xA2,,
1.581754,0xFF,,
1.581849,0xFF,,
1.581945,0x59,,
1.58204,0xFD,,
1.588255,0x04,,
1.588351,0xA1,,
1.588447,0x5A,,
1.588542,0xFF,,
1.589253,0x06,,
1.589348,0xA1,,
1.589443,0x00,,
1.589538,0x00,,
1.589633,0x58,,
1.589727,0xFF,,
1.595956,0x04,,
1.596052,0xA2,,
1.596147,0x59,,
1.596243,0xFF,,
1.596963,0x06,,
1.597058,0xA2,,
1.597154,0xFF,,
1.597249,0xFF,,
1.597345,0x59,,
1.59744,0xFD,,
1.603657,0x04,,
1.603753,0xA1,,
1.603848,0x5A,,
1.603944,0xFF,,
1.604659,0x06,,
1.604754,0xA1,,
1.604849,0x00,,
1.604944,0x00,,
1.605039,0x58,,
1.605134,0xFF,,
1.611358,0x04,,
1.611454,0xA2,,
1.611549,0x59,,
1.611645,0xFF,,
1.612368,0x06,,
1.612463,0xA2,,
1.612559,0xFF,,
1.612654,0xFF,,
1.61275,0x59,,
1.612845,0xFD,,
1.619059,0x04,,
1.619154,0xA1,,
1.61925,0x5A,,
1.619346,0xFF,,
1.620057,0x06,,
1.620152,0xA1,,
1.620247,0x00,,
1.620342,0x00,,
1.620437,0x58,,
1.620531,0xFF,,
1.62676,0x04,,
1.626855,0xA2,,
1.626951,0x59,,
1.627046,0xFF,,
1.627767,0x06,,
1.627862,0xA2,,
1.627958,0xFF,,
1.628053,0xFF,,
1.628149,0x59,,
1.628244,0xFD,,
1.63446,0x04,,
1.634556,0xA1,,
1.634652,0x5A,,
1.634747,0xFF,,
1.635463,0x06,,
1.635557,0xA1,,
1.635652,0x00,,
1.635747,0x00,,
1.635842,0x58,,
1.635937,0xFF,,
1.642161,0x04,,
1.642257,0xA2,,
1.642352,0x59,,
1.642448,0xFF,,
1.643172,0x06,,
1.643267,0xA2,,
1.643363,0xFF,,
1.643458,0xFF,,
1.643554,0x59,,
1.643649,0xFD,,
1.649862,0x04,,
1.649958,0xA1,,
1.650053,0x5A,,
1.650149,0xFF,,
1.65086,0x06,,
1.650955,0xA1,,
1.65105,0x00,,
1.651145,0x00,,
1.65124,0x58,,
1.651334,0xFF,,
1.657562,0x04,,
1.657658,0xA2,,
1.657753,0x59,,
1.657849,0xFF,,
1.658578,0x06,,
1.658673,0xA2,,
1.658769,0xFF,,
1.658864,0xFF,,
1.65896,0x59,,
1.659055,0xFD,,
1.665263,0x04,,
1.665358,0xA1,,
1.665454,0x5A,,
1.66555,0xFF,,
1.666272,0x06,,
1.666367,0xA1,,
1.666462,0x00,,
1.666557,0x00,,
1.666652,0x58,,
1.666746,0xFF,,
1.672964,0x04,,
1.673059,0xA2,,
1.673155,0x59,,
1.67325,0xFF,,
1.673969,0x06,,
1.674065,0xA2,,
1.67416,0xFF,,
1.674256,0xFF,,
1.674351,0x59,,
1.674447,0xFD,,
1.680665,0x04,,
1.68076,0xA1,,
1.680856,0x5A,,
1.680951,0xFF,,
1.681664,0x06,,
1.681759,0xA1,,
1.681854,0x00,,
1.681949,0x00,,
1.682043,0x58,,
1.682138,0xFF,,
1.688365,0x04,,
1.688461,0xA2,,
1.688557,0x59,,
1.688652,0xFF,,
1.689374,0x06,,
1.68947,0xA2,,
1.689565,0xFF,,
1.689661,0xFF,,
1.689756,0x59,,
1.689852,0xFD,,
1.696066,0x04,,
1.696162,0xA1,,
1.696257,0x5A,,
1.696353,0xFF,,
1.697069,0x06,,
1.697164,0xA1,,
1.697259,0x00,,
1.697354,0x00,,
1.697448,0x58,,
1.697543,0xFF,,
1.703767,0x04,,
1.703863,0xA2,,
1.703958,0x59,,
1.704054,0xFF,,
1.704773,0x06,,
1.704869,0xA2,,
1.704964,0xFF,,
1.70506,0xFF,,
1.705156,0x59,,
1.705251,0xFD,,
1.711468,0x04,,
1.711564,0xA1,,
1.711659,0x5A,,
1.711755,0xFF,,
1.71247,0x06,,
1.712564,0xA1,,
1.712659,0x00,,
1.712754,0x00,,
1.712849,0x58,,
1.712944,0xFF,,
1.719169,0x04,,
1.719264,0xA2,,
1.71936,0x59,,
1.719456,0xFF,,
1.720181,0x06,,
1.720277,0xA2,,
1.720372,0xFF,,
1.720468,0xFF,,
1.720563,0x59,,
1.720659,0xFD,,
1.72687,0x04,,
1.726965,0xA1,,
1.727061,0x5A,,
1.727156,0xFF,,
1.727879,0x06,,
1.727974,0xA1,,
1.728068,0x00,,
1.728163,0x00,,
1.728258,0x58,,
1.728353,0xFF,,
1.734571,0x04,,
1.734666,0xA2,,
1.734762,0x59,,
1.734857,0xFF,,
1.73558,0x06,,
1.735676,0xA2,,
1.735771,0xFF,,
1.735867,0xFF,,
1.735962,0x59,,
1.736058,0xFD,,
1.742271,0x04,,
1.742367,0xA1,,
1.742463,0x5A,,
1.742558,0xFF,,
1.743274,0x06,,
1.743368,0xA1,,
1.743463,0x00,,
1.743558,0x00,,
1.743653,0x58,,
1.743748,0xFF,,
1.749972,0x04,,
1.750068,0xA2,,
1.750163,0x59,,
1.750259,0xFF,,
1.750978,0x06,,
1.751073,0xA2,,
1.751169,0xFF,,
1.751264,0xFF,,
1.75136,0x59,,
1.751455,0xFD,,
1.757673,0x04,,
1.757769,0xA1,,
1.757864,0x5A,,
1.75796,0xFF,,
1.758671,0x06,,
1.758766,0xA1,,
1.758861,0x00,,
1.758956,0x00,,
1.759051,0x58,,
1.759146,0xFF,,
1.765374,0x04,,
1.76547,0xA2,,
1.765565,0x59,,
1.765661,0xFF,,
1.766383,0x06,,
1.766478,0xA2,,
1.766574,0xFF,,
1.766669,0xFF,,
1.766765,0x59,,
1.76686,0xFD,,
1.773075,0x04,,
1.77317,0xA1,,
1.773266,0x5A,,
1.773362,0xFF,,
1.774077,0x06,,
1.774172,0xA1,,
1.774266,0x00,,
1.774361,0x00,,
1.774456,0x58,,
1.774551,0xFF,,
1.780776,0x04,,
1.780871,0xA2,,
1.780967,0x59,,
1.781062,0xFF,,
1.781789,0x06,,
1.781884,0xA2,,
1.78198,0xFF,,
1.782075,0xFF,,
1.782171,0x59,,
1.782266,0xFD,,
1.788477,0x04,,
1.788572,0xA1,,
1.788668,0x5A,,
1.788763,0xFF,,
1.789482,0x06,,
1.789576,0xA1,,
1.789671,0x00,,
1.789766,0x00,,
1.789861,0x58,,
1.789956,0xFF,,
1.796176,0x04,,
1.796272,0xA2,,
1.796368,0x59,,
1.796463,0xFF,,
1.797188,0x06,,
1.797283,0xA2,,
1.797379,0xFF,,
1.797474,0xFF,,
1.79757,0x59,,
1.797665,0xFD,,
1.803878,0x04,,
1.803974,0xA1,,
1.804069,0x5A,,
1.804165,0xFF,,
1.804881,0x06,,
1.804976,0xA1,,
1.805071,0x00,,
1.805165,0x00,,
1.80526,0x58,,
1.805355,0xFF,,
1.811579,0x04,,
1.811675,0xA2,,
1.81177,0x59,,
1.811866,0xFF,,
1.812585,0x06,,
1.812681,0xA2,,
1.812776,0xFF,,
1.812872,0xFF,,
1.812967,0x59,,
1.813063,0xFD,,
1.81928,0x04,,
1.819376,0xA1,,
1.819471,0x5A,,
1.819567,0xFF,,
1.820282,0x06,,
1.820377,0xA1,,
1.820472,0x00,,
1.820566,0x00,,
1.820661,0x58,,
1.820756,0xFF,,
1.826981,0x04,,
1.827076,0xA2,,
1.827172,0x59,,
1.827268,0xFF,,
1.82799,0x06,,
1.828086,0xA2,,
1.828181,0xFF,,
1.828277,0xFF,,
1.828372,0x59,,
1.828468,0xFD,,
1.834682,0x04,,
1.834777,0xA1,,
1.834873,0x5A,,
1.834968,0xFF,,
1.83568,0x06,,
1.835775,0xA1,,
1.83587,0x00,,
1.835965,0x00,,
1.836059,0x58,,
1.836154,0xFF,,
1.842382,0x04,,
1.842477,0xA2,,
1.842573,0x59,,
1.842668,0xFF,,
1.84339,0x06,,
1.843486,0xA2,,
1.843581,0xFF,,
1.843677,0xFF,,
1.843772,0x59,,
1.843868,0xFD,,
1.850081,0x04,,
1.850177,0xA1,,
1.850273,0x5A,,
1.850368,0xFF,,
1.851088,0x06,,
1.851183,0xA1,,
1.851278,0x00,,
1.851373,0x00,,
1.851468,0x58,,
1.851562,0xFF,,
1.857782,0x04,,
1.857878,0xA2,,
1.857973,0x59,,
1.858069,0xFF,,
1.858789,0x06,,
1.858885,0xA2,,
1.85898,0xFF,,
1.859076,0xFF,,
1.859171,0x59,,
1.859267,0xFD,,
1.865483,0x04,,
1.865579,0xA1,,
1.865674,0x5A,,
1.86577,0xFF,,
1.866489,0x06,,
1.866584,0xA1,,
1.866679,0x00,,
1.866774,0x00,,
1.866869,0x58,,
1.866964,0xFF,,
1.873184,0x04,,
1.87328,0xA2,,
1.873375,0x59,,
1.873471,0xFF,,
1.874194,0x06,,
1.87429,0xA2,,
1.874385,0xFF,,
1.874481,0xFF,,
1.874576,0x59,,
1.874672,0xFD,,
1.880885,0x04,,
1.88098,0xA1,,
1.881076,0x5A,,
1.881172,0xFF,,
1.881887,0x06,,
1.881982,0xA1,,
1.882077,0x00,,
1.882172,0x00,,
1.882267,0x58,,
