Time [s],Value,Parity Error,Framing Error
1.329697,0x04,,
1.329793,0xA1,,
1.329889,0x5A,,
1.329984,0xFF,,
1.337398,0x04,,
1.337494,0xA2,,
1.337589,0x59,,
1.337685,0xFF,,
1.338409,0x06,,
1.338504,0xA2,,
1.3386,0xFF,,
1.338695,0xFF,,
1.338791,0x59,,
1.338887,0xFD,,
1.345099,0x04,,
1.345195,0xA1,,
1.34529,0x5A,,
1.345386,0xFF,,
1.3528,0x04,,
1.352896,0xA2,,
1.352991,0x59,,
1.353087,0xFF,,
1.353807,0x06,,
1.353902,0xA2,,
1.353998,0xFF,,
1.354093,0xFF,,
1.354189,0x59,,
1.354284,0xFD,,
1.360501,0x04,,
1.360596,0xA1,,
1.360692,0x5A,,
1.360788,0xFF,,
1.368202,0x04,,
1.368297,0xA2,,
1.368393,0x59,,
1.368488,0xFF,,
1.36921,0x06,,
1.369305,0xA2,,
1.369401,0xFF,,
1.369496,0xFF,,
1.369592,0x59,,
1.369687,0xFD,,
1.375903,0x04,,
1.375998,0xA1,,
1.376094,0x5A,,
1.376189,0xFF,,
1.383603,0x04,,
1.383699,0xA2,,
1.383795,0x59,,
1.38389,0xFF,,
1.384609,0x06,,
1.384704,0xA2,,
1.3848,0xFF,,
1.384895,0xFF,,
1.384991,0x59,,
1.385086,0xFD,,
1.391304,0x04,,
1.3914,0xA1,,
1.391495,0x5A,,
1.391591,0xFF,,
1.399005,0x04,,
1.399101,0xA2,,
1.399196,0x59,,
1.399292,0xFF,,
1.400014,0x06,,
1.400109,0xA2,,
1.400205,0xFF,,
1.4003,0xFF,,
1.400396,0x59,,
1.400491,0xFD,,
1.406706,0x04,,
1.406802,0xA1,,
1.406897,0x5A,,
1.406993,0xFF,,
1.414407,0x04,,
1.414502,0xA2,,
1.414598,0x59,,
1.414694,0xFF,,
1.415411,0x06,,
1.415507,0xA2,,
1.415602,0xFF,,
1.415698,0xFF,,
1.415793,0x59,,
1.415889,0xFD,,
1.422108,0x04,,
1.422203,0xA1,,
1.422299,0x5A,,
1.422394,0xFF,,
1.429809,0x04,,
1.429904,0xA2,,
1.43,0x59,,
1.430095,0xFF,,
1.430819,0x06,,
1.430914,0xA2,,
1.43101,0xFF,,
1.431105,0xFF,,
1.431201,0x59,,
1.431296,0xFD,,
1.437509,0x04,,
1.437605,0xA1,,
1.437701,0x5A,,
1.437796,0xFF,,
1.44521,0x04,,
1.445306,0xA2,,
1.445401,0x59,,
1.445497,0xFF,,
1.446218,0x06,,
1.446313,0xA2,,
1.446409,0xFF,,
1.446504,0xFF,,
1.4466,0x59,,
1.446695,0xFD,,
1.45291,0x04,,
1.453006,0xA1,,
1.453101,0x5A,,
1.453197,0xFF,,
1.460611,0x04,,
1.460706,0xA2,,
1.460802,0x59,,
1.460898,0xFF,,
1.461617,0x06,,
1.461712,0xA2,,
1.461808,0xFF,,
1.461903,0xFF,,
1.461999,0x59,,
1.462094,0xFD,,
1.468312,0x04,,
1.468407,0xA1,,
1.468503,0x5A,,
1.468598,0xFF,,
1.476013,0x04,,
1.476108,0xA2,,
1.476204,0x59,,
1.476299,0xFF,,
1.477022,0x06,,
1.477117,0xA2,,
1.477213,0xFF,,
1.477308,0xFF,,
1.477404,0x59,,
1.4775,0xFD,,
1.483713,0x04,,
1.483809,0xA1,,
1.483905,0x5A,,
1.484,0xFF,,
1.491414,0x04,,
1.49151,0xA2,,
1.491605,0x59,,
1.491701,0xFF,,
1.492427,0x06,,
1.492522,0xA2,,
1.492618,0xFF,,
1.492713,0xFF,,
1.492809,0x59,,
1.492904,0xFD,,
1.499115,0x04,,
1.499211,0xA1,,
1.499306,0x5A,,
1.499402,0xFF,,
1.506816,0x04,,
1.506912,0xA2,,
1.507007,0x59,,
1.507103,0xFF,,
1.507826,0x06,,
1.507921,0xA2,,
1.508017,0xFF,,
1.508112,0xFF,,
1.508208,0x59,,
1.508303,0xFD,,
1.514517,0x04,,
1.514612,0xA1,,
1.514708,0x5A,,
1.514804,0xFF,,
1.522218,0x04,,
1.522313,0xA2,,
1.522409,0x59,,
1.522504,0xFF,,
1.523225,0x06,,
1.52332,0xA2,,
1.523416,0xFF,,
1.523511,0xFF,,
1.523607,0x59,,
1.523702,0xFD,,
1.529919,0x04,,
1.530014,0xA1,,
1.53011,0x5A,,
1.530205,0xFF,,
1.537619,0x04,,
1.537715,0xA2,,
1.537811,0x59,,
1.537906,0xFF,,
1.53863,0x06,,
1.538725,0xA2,,
1.538821,0xFF,,
1.538916,0xFF,,
1.539012,0x59,,
1.539107,0xFD,,
1.54532,0x04,,
1.545416,0xA1,,
1.545511,0x5A,,
1.545607,0xFF,,
1.553021,0x04,,
1.553117,0xA2,,
1.553212,0x59,,
1.553308,0xFF,,
1.554028,0x06,,
1.554124,0xA2,,
1.554219,0xFF,,
1.554315,0xFF,,
1.55441,0x59,,
1.554506,0xFD,,
1.560722,0x04,,
1.560818,0xA1,,
1.560913,0x5A,,
1.561009,0xFF,,
1.568423,0x04,,
1.568518,0xA2,,
1.568614,0x59,,
1.56871,0xFF,,
1.569427,0x06,,
1.569523,0xA2,,
1.569618,0xFF,,
1.569714,0xFF,,
1.569809,0x59,,
1.569905,0xFD,,
1.576124,0x04,,
1.576219,0xA1,,
1.576315,0x5A,,
1.57641,0xFF,,
1.583825,0x04,,
1.58392,0xA2,,
1.584016,0x59,,
1.584111,0xFF,,
1.584832,0x06,,
1.584928,0xA2,,
1.585023,0xFF,,
1.585119,0xFF,,
1.585214,0x59,,
1.58531,0xFD,,
1.591524,0x04,,
1.59162,0xA1,,
1.591716,0x5A,,
1.591811,0xFF,,
1.599226,0x04,,
1.599322,0xA2,,
1.599417,0x59,,
1.599513,0xFF,,
1.600231,0x06,,
1.600327,0xA2,,
1.600422,0xFF,,
1.600518,0xFF,,
1.600613,0x59,,
1.600709,0xFD,,
1.606927,0x04,,
1.607023,0xA1,,
1.607118,0x5A,,
1.607214,0xFF,,
1.614627,0x04,,
1.614723,0xA2,,
1.614818,0x59,,
1.614914,0xFF,,
1.615636,0x06,,
1.615732,0xA2,,
1.615827,0xFF,,
1.615923,0xFF,,
1.616019,0x59,,
1.616114,0xFD,,
1.622328,0x04,,
1.622423,0xA1,,
1.622519,0x5A,,
1.622615,0xFF,,
1.630029,0x04,,
1.630124,0xA2,,
1.63022,0x59,,
1.630315,0xFF,,
1.631037,0x06,,
1.631132,0xA2,,
1.631228,0xFF,,
1.631323,0xFF,,
1.631419,0x59,,
1.631514,0xFD,,
1.637729,0x04,,
1.637825,0xA1,,
1.637921,0x5A,,
1.638016,0xFF,,
1.64543,0x04,,
1.645526,0xA2,,
1.645621,0x59,,
1.645717,0xFF,,
1.646442,0x06,,
1.646537,0xA2,,
1.646633,0xFF,,
1.646728,0xFF,,
1.646824,0x59,,
1.646919,0xFD,,
1.653131,0x04,,
1.653227,0xA1,,
1.653322,0x5A,,
1.653418,0xFF,,
1.660832,0x04,,
1.660928,0xA2,,
1.661023,0x59,,
1.661119,0xFF,,
1.661839,0x06,,
1.661935,0xA2,,
1.66203,0xFF,,
1.662126,0xFF,,
1.662221,0x59,,
1.662317,0xFD,,
1.668532,0x04,,
1.668627,0xA1,,
1.668723,0x5A,,
1.668819,0xFF,,
1.676233,0x04,,
1.676328,0xA2,,
1.676424,0x59,,
1.676519,0xFF,,
1.677238,0x06,,
1.677334,0xA2,,
1.677429,0xFF,,
1.677525,0xFF,,
1.67762,0x59,,
1.677716,0xFD,,
1.683934,0x04,,
1.684029,0xA1,,
1.684125,0x5A,,
1.68422,0xFF,,
1.691634,0x04,,
1.69173,0xA2,,
1.691826,0x59,,
1.691921,0xFF,,
1.69264,0x06,,
1.692735,0xA2,,
1.692831,0xFF,,
1.692926,0xFF,,
1.693022,0x59,,
1.693117,0xFD,,
1.699335,0x04,,
1.699431,0xA1,,
1.699526,0x5A,,
1.699622,0xFF,,
1.707036,0x04,,
1.707132,0xA2,,
1.707227,0x59,,
1.707323,0xFF,,
1.708045,0x06,,
1.70814,0xA2,,
1.708236,0xFF,,
1.708331,0xFF,,
1.708427,0x59,,
1.708522,0xFD,,
1.714737,0x04,,
1.714833,0xA1,,
1.714928,0x5A,,
1.715024,0xFF,,
1.722438,0x04,,
1.722533,0xA2,,
1.722629,0x59,,
1.722725,0xFF,,
1.723442,0x06,,
1.723538,0xA2,,
1.723633,0xFF,,
1.723729,0xFF,,
1.723824,0x59,,
1.72392,0xFD,,
1.730139,0x04,,
1.730234,0xA1,,
1.73033,0x5A,,
1.730425,0xFF,,
1.73784,0x04,,
1.737935,0xA2,,
1.738031,0x59,,
1.738126,0xFF,,
1.738847,0x06,,
1.738943,0xA2,,
1.739038,0xFF,,
1.739134,0xFF,,
1.739229,0x59,,
1.739325,0xFD,,
1.74554,0x04,,
1.745636,0xA1,,
1.745732,0x5A,,
1.745827,0xFF,,
1.753241,0x04,,
1.753337,0xA2,,
1.753432,0x59,,
1.753528,0xFF,,
1.754247,0x06,,
1.754343,0xA2,,
1.754438,0xFF,,
1.754534,0xFF,,
1.75463,0x59,,
1.754725,0xFD,,
1.760942,0x04,,
1.761038,0xA1,,
1.761133,0x5A,,
1.761229,0xFF,,
1.768643,0x04,,
1.768739,0xA2,,
1.768834,0x59,,
1.76893,0xFF,,
1.769653,0x06,,
1.769748,0xA2,,
1.769844,0xFF,,
1.769939,0xFF,,
1.770035,0x59,,
1.77013,0xFD,,
1.776344,0x04,,
1.776439,0xA1,,
1.776535,0x5A,,
1.776631,0xFF,,
1.784045,0x04,,
1.78414,0xA2,,
1.784236,0x59,,
1.784331,0xFF,,
1.78505,0x06,,
1.785146,0xA2,,
1.785241,0xFF,,
1.785337,0xFF,,
1.785432,0x59,,
1.785528,0xFD,,
1.791746,0x04,,
1.791841,0xA1,,
1.791937,0x5A,,
1.792032,0xFF,,
1.799446,0x04,,
1.799542,0xA2,,
1.799638,0x59,,
1.799733,0xFF,,
1.800455,0x06,,
1.800551,0xA2,,
1.800646,0xFF,,
1.800742,0xFF,,
1.800837,0x59,,
1.800933,0xFD,,
1.807147,0x04,,
1.807243,0xA1,,
1.807338,0x5A,,
1.807434,0xFF,,
1.814848,0x04,,
1.814944,0xA2,,
1.815039,0x59,,
1.815135,0xFF,,
1.815855,0x06,,
1.815951,0xA2,,
1.816046,0xFF,,
1.816142,0xFF,,
1.816237,0x59,,
1.816333,0xFD,,
1.822548,0x04,,
1.822644,0xA1,,
1.822739,0x5A,,
1.822835,0xFF,,
1.830249,0x04,,
1.830344,0x83,,
1.83044,0x78,,
1.830535,0xFF,,
1.837951,0x04,,
1.838046,0xA1,,
1.838142,0x5A,,
1.838237,0xFF,,
1.845651,0x04,,
1.845747,0xA2,,
1.845843,0x59,,
1.845938,0xFF,,
1.846659,0x06,,
1.846754,0xA2,,
1.84685,0xFF,,
1.846945,0xFF,,
1.847041,0x59,,
1.847136,0xFD,,
1.853352,0x04,,
1.853448,0xA1,,
1.853543,0x5A,,
1.853639,0xFF,,
1.861052,0x04,,
1.861148,0xA2,,
1.861243,0x59,,
1.861339,0xFF,,
1.862064,0x06,,
1.862159,0xA2,,
1.862255,0xFF,,
1.86235,0xFF,,
1.862446,0x59,,
1.862541,0xFD,,
1.868753,0x04,,
1.868849,0xA1,,
1.868944,0x5A,,
1.86904,0xFF,,
1.876454,0x04,,
1.876549,0xA2,,
1.876645,0x59,,
1.876741,0xFF,,
1.87747,0x06,,
1.877565,0xA2,,
1.877661,0xFF,,
1.877756,0xFF,,
1.877852,0x59,,
1.877947,0xFD,,
1.884155,0x04,,
1.88425,0xA1,,
1.884346,0x5A,,
1.884441,0xFF,,
1.891856,0x04,,
1.891951,0xA2,,
1.892047,0x59,,
1.892142,0xFF,,
1.892861,0x06,,
1.892957,0xA2,,
1.893052,0xFF,,
1.893148,0xFF,,
1.893244,0x59,,
1.893339,0xFD,,
1.899556,0x04,,
1.899652,0xA1,,
1.899748,0x5A,,
1.899843,0xFF,,
1.907257,0x04,,
1.907353,0xA2,,
1.907448,0x59,,
1.907544,0xFF,,
1.908267,0x06,,
1.908362,0xA2,,
1.908458,0xFF,,
1.908553,0xFF,,
1.908649,0x59,,
1.908744,0xFD,,
1.914958,0x04,,
1.915054,0xA1,,
1.915149,0x5A,,
1.915245,0xFF,,
1.922659,0x04,,
1.922755,0xA2,,
1.92285,0x59,,
1.922946,0xFF,,
1.923666,0x06,,
1.923761,0xA2,,
1.923857,0xFF,,
1.923952,0xFF,,
1.924048,0x59,,
1.924143,0xFD,,
1.93036,0x04,,
1.930455,0xA1,,
1.930551,0x5A,,
1.930647,0xFF,,
1.938061,0x04,,
1.938156,0xA2,,
1.938252,0x59,,
1.938347,0xFF,,
1.939073,0x06,,
1.939169,0xA2,,
1.939264,0xFF,,
1.93936,0xFF,,
1.939455,0x59,,
1.939551,0xFD,,
1.945761,0x04,,
1.945856,0xA1,,
1.945952,0x5A,,
1.946047,0xFF,,
1.953462,0x04,,
1.953558,0xA2,,
1.953654,0x59,,
1.953749,0xFF,,
1.954472,0x06,,
1.954568,0xA2,,
1.954663,0xFF,,
1.954759,0xFF,,
1.954854,0x59,,
1.95495,0xFD,,
1.961162,0x04,,
1.961258,0xA1,,
1.961353,0x5A,,
1.961449,0xFF,,
1.968864,0x04,,
1.96896,0xA2,,
1.969055,0x59,,
1.969151,0xFF,,
1.96987,0x06,,
1.969965,0xA2,,
1.970061,0xFF,,
1.970156,0xFF,,
1.970252,0x59,,
1.970347,0xFD,,
1.976565,0x04,,
1.976661,0xA1,,
1.976756,0x5A,,
1.976852,0xFF,,
1.984265,0x04,,
1.98436,0xA2,,
1.984456,0x59,,
1.984552,0xFF,,
1.985275,0x06,,
1.98537,0xA2,,
1.985466,0xFF,,
1.985561,0xFF,,
1.985657,0x59,,
1.985752,0xFD,,
1.991967,0x04,,
1.992062,0xA1,,
1.992158,0x5A,,
1.992253,0xFF,,
1.999667,0x04,,
1.999762,0xA2,,
1.999858,0x59,,
1.999953,0xFF,,
2.000681,0x06,,
2.000776,0xA2,,
2.000872,0xFF,,
2.000967,0xFF,,
2.001063,0x59,,
2.001158,0xFD,,
2.007367,0x04,,
2.007463,0xA1,,
2.007559,0x5A,,
2.007654,0xFF,,
2.015068,0x04,,
2.015164,0xA2,,
2.015259,0x59,,
2.015355,0xFF,,
2.01608,0x06,,
2.016175,0xA2,,
2.016271,0xFF,,
2.016366,0xFF,,
2.016462,0x59,,
2.016557,0xFD,,
2.022769,0x04,,
2.022865,0xA1,,
2.02296,0x5A,,
2.023056,0xFF,,
2.03047,0x04,,
2.030565,0xA2,,
2.030661,0x59,,
2.030757,0xFF,,
2.031477,0x06,,
2.031573,0xA2,,
2.031669,0xFF,,
2.031764,0xFF,,
2.03186,0x59,,
2.031955,0xFD,,
2.03817,0x04,,
2.038265,0xA1,,
2.038361,0x5A,,
2.038456,0xFF,,
2.045871,0x04,,
2.045966,0xA2,,
2.046062,0x59,,
2.046157,0xFF,,
2.046877,0x06,,
2.046972,0xA2,,
2.047068,0xFF,,
2.047163,0xFF,,
2.047259,0x59,,
2.047354,0xFD,,
2.053571,0x04,,
2.053667,0xA1,,
2.053763,0x5A,,
2.053858,0xFF,,
2.061272,0x04,,
2.061368,0xA2,,
2.061463,0x59,,
2.061559,0xFF,,
2.062284,0x06,,
2.06238,0xA2,,
2.062475,0xFF,,
2.062571,0xFF,,
2.062666,0x59,,
2.062762,0xFD,,
2.068973,0x04,,
2.069069,0xA1,,
2.069164,0x5A,,
2.06926,0xFF,,
2.076674,0x04,,
2.07677,0xA2,,
2.076865,0x59,,
2.076961,0xFF,,
2.077683,0x06,,
2.077779,0xA2,,
2.077874,0xFF,,
2.07797,0xFF,,
2.078065,0x59,,
2.078161,0xFD,,
2.084375,0x04,,
2.08447,0xA1,,
2.084566,0x5A,,
2.084662,0xFF,,
2.092076,0x04,,
2.092171,0xA2,,
2.092267,0x59,,
2.092362,0xFF,,
2.093081,0x06,,
2.093176,0xA2,,
2.093272,0xFF,,
2.093367,0xFF,,
2.093463,0x59,,
2.093558,0xFD,,
2.099777,0x04,,
2.099872,0xA1,,
2.099968,0x5A,,
2.100063,0xFF,,
2.107477,0x04,,
2.107573,0xA2,,
2.107669,0x59,,
2.107764,0xFF,,
2.108486,0x06,,
2.108581,0xA2,,
2.108677,0xFF,,
2.108772,0xFF,,
2.108868,0x59,,
2.108963,0xFD,,
2.115178,0x04,,
2.115274,0xA1,,
2.115369,0x5A,,
2.115465,0xFF,,
2.122879,0x04,,
2.122975,0xA2,,
2.12307,0x59,,
2.123166,0xFF,,
2.123885,0x06,,
2.12398,0xA2,,
2.124076,0xFF,,
2.124171,0xFF,,
2.124267,0x59,,
2.124362,0xFD,,
2.13058,0x04,,
2.130676,0xA1,,
2.130771,0x5A,,
2.130867,0xFF,,
2.138281,0x04,,
2.138376,0xA2,,
2.138472,0x59,,
2.138568,0xFF,,
2.139288,0x06,,
2.139383,0xA2,,
2.139479,0xFF,,
2.139574,0xFF,,
2.13967,0x59,,
2.139765,0xFD,,
2.145982,0x04,,
2.146077,0xA1,,
2.146173,0x5A,,
2.146268,0xFF,,
2.153683,0x04,,
2.153778,0xA2,,
2.153874,0x59,,
2.153969,0xFF,,
2.154693,0x06,,
2.154788,0xA2,,
2.154884,0xFF,,
2.154979,0xFF,,
2.155075,0x59,,
2.15517,0xFD,,
2.161383,0x04,,
2.161479,0xA1,,
2.161575,0x5A,,
2.16167,0xFF,,
2.169084,0x04,,
2.16918,0xA2,,
2.169275,0x59,,
2.169371,0xFF,,
2.17009,0x06,,
2.170186,0xA2,,
2.170282,0xFF,,
2.170377,0xFF,,
2.170473,0x59,,
2.170568,0xFD,,
2.176785,0x04,,
2.176881,0xA1,,
2.176976,0x5A,,
2.177072,0xFF,,
2.184486,0x04,,
2.184582,0xA2,,
2.184677,0x59,,
2.184773,0xFF,,
2.185496,0x06,,
2.185591,0xA2,,
2.185687,0xFF,,
2.185782,0xFF,,
2.185878,0x59,,
2.185973,0xFD,,
2.192187,0x04,,
2.192282,0xA1,,
2.192378,0x5A,,
2.192474,0xFF,,
2.199888,0x04,,
2.199983,0xA2,,
2.200079,0x59,,
2.200174,0xFF,,
2.200897,0x06,,
2.200993,0xA2,,
2.201088,0xFF,,
2.201184,0xFF,,
2.201279,0x59,,
2.201375,0xFD,,
2.207588,0x04,,
2.207684,0xA1,,
2.20778,0x5A,,
2.207875,0xFF,,
2.215288,0x04,,
2.215384,0xA2,,
2.215479,0x59,,
2.215575,0xFF,,
2.216296,0x06,,
2.216392,0xA2,,
2.216487,0xFF,,
2.216583,0xFF,,
2.216678,0x59,,
2.216774,0xFD,,
2.222989,0x04,,
2.223085,0xA1,,
2.22318,0x5A,,
2.223276,0xFF,,
2.23069,0x04,,
2.230786,0xA2,,
2.230881,0x59,,
2.230977,0xFF,,
2.231701,0x06,,
2.231797,0xA2,,
2.231892,0xFF,,
2.231988,0xFF,,
2.232083,0x59,,
2.232179,0xFD,,
2.238391,0x04,,
2.238486,0xA1,,
2.238582,0x5A,,
2.238678,0xFF,,
2.246092,0x04,,
2.246187,0xA2,,
2.246283,0x59,,
2.246378,0xFF,,
2.247099,0x06,,
2.247194,0xA2,,
2.24729,0xFF,,
2.247385,0xFF,,
2.247481,0x59,,
2.247576,0xFD,,
2.253793,0x04,,
2.253888,0xA1,,
2.253984,0x5A,,
2.254079,0xFF,,
2.261493,0x04,,
2.261589,0xA2,,
2.261685,0x59,,
2.26178,0xFF,,
2.262499,0x06,,
2.262594,0xA2,,
2.26269,0xFF,,
2.262785,0xFF,,
2.262881,0x59,,
2.262976,0xFD,,
2.269194,0x04,,
2.26929,0xA1,,
2.269385,0x5A,,
2.269481,0xFF,,
2.276895,0x04,,
2.276991,0xA2,,
2.277086,0x59,,
2.277182,0xFF,,
2.277904,0x06,,
2.277999,0xA2,,
2.278095,0xFF,,
2.27819,0xFF,,
2.278286,0x59,,
2.278381,0xFD,,
2.284596,0x04,,
2.284692,0xA1,,
2.284787,0x5A,,
2.284883,0xFF,,
2.292297,0x04,,
2.292392,0xA2,,
2.292488,0x59,,
2.292584,0xFF,,
2.293301,0x06,,
2.293397,0xA2,,
2.293492,0xFF,,
2.293588,0xFF,,
2.293683,0x59,,
2.293779,0xFD,,
2.299998,0x04,,
2.300093,0xA1,,
2.300189,0x5A,,
2.300284,0xFF,,
2.307699,0x04,,
2.307794,0xA2,,
2.30789,0x59,,
2.307985,0xFF,,
2.308706,0x06,,
2.308802,0xA2,,
2.308898,0xFF,,
2.308993,0xFF,,
2.309089,0x59,,
2.309184,0xFD,,
2.315399,0x04,,
2.315495,0xA1,,
2.315591,0x5A,,
2.315686,0xFF,,
2.3231,0x04,,
2.323196,0xA2,,
2.323291,0x59,,
2.323387,0xFF,,
2.324107,0x06,,
2.324202,0xA2,,
2.324298,0xFF,,
2.324393,0xFF,,
2.324489,0x59,,
2.324584,0xFD,,
2.330801,0x04,,
2.330897,0xA1,,
2.330992,0x5A,,
2.331088,0xFF,,
2.338502,0x04,,
2.338598,0x83,,
2.338693,0x78,,
2.338789,0xFF,,
2.346202,0x04,,
2.346297,0xA1,,
2.346393,0x5A,,
2.346489,0xFF,,
2.353903,0x04,,
2.353998,0xA2,,
2.354094,0x59,,
2.354189,0xFF,,
2.35491,0x06,,
2.355006,0xA2,,
2.355101,0xFF,,
2.355197,0xFF,,
2.355292,0x59,,
2.355388,0xFD,,
2.361604,0x04,,
2.361699,0xA1,,
2.361795,0x5A,,
2.36189,0xFF,,
2.369304,0x04,,
2.3694,0xA2,,
2.369496,0x59,,
2.369591,0xFF,,
2.370315,0x06,,
2.370411,0xA2,,
2.370506,0xFF,,
2.370602,0xFF,,
2.370697,0x59,,
2.370793,0xFD,,
2.377005,0x04,,
2.377101,0xA1,,
2.377196,0x5A,,
2.377292,0xFF,,
2.384706,0x04,,
2.384802,0xA2,,
2.384897,0x59,,
2.384993,0xFF,,
2.385721,0x06,,
2.385817,0xA2,,
2.385912,0xFF,,
2.386008,0xFF,,
2.386103,0x59,,
2.386199,0xFD,,
2.392407,0x04,,
2.392503,0xA1,,
2.392598,0x5A,,
2.392694,0xFF,,
2.400107,0x04,,
2.400202,0xA2,,
2.400298,0x59,,
2.400394,0xFF,,
2.401113,0x06,,
2.401208,0xA2,,
2.401304,0xFF,,
2.401399,0xFF,,
2.401495,0x59,,
2.40159,0xFD,,
2.407808,0x04,,
2.407903,0xA1,,
2.407999,0x5A,,
2.408094,0xFF,,
2.415508,0x04,,
2.415604,0xA2,,
2.4157,0x59,,
2.415795,0xFF,,
2.416518,0x06,,
2.416613,0xA2,,
2.416709,0xFF,,
2.416804,0xFF,,
2.4169,0x59,,
2.416995,0xFD,,
2.423209,0x04,,
2.423305,0xA1,,
2.4234,0x5A,,
2.423496,0xFF,,
2.43091,0x04,,
2.431006,0xA2,,
2.431101,0x59,,
2.431197,0xFF,,
2.431917,0x06,,
2.432012,0xA2,,
2.432108,0xFF,,
2.432203,0xFF,,
2.432299,0x59,,
2.432394,0xFD,,
2.438611,0x04,,
2.438707,0xA1,,
2.438802,0x5A,,
2.438898,0xFF,,
2.446312,0x04,,
2.446407,0xA2,,
2.446503,0x59,,
2.446599,0xFF,,
2.447324,0x06,,
2.44742,0xA2,,
2.447516,0xFF,,
2.447611,0xFF,,
2.447707,0x59,,
2.447802,0xFD,,
2.454013,0x04,,
2.454108,0xA1,,
2.454204,0x5A,,
2.454299,0xFF,,
2.461714,0x04,,
2.461809,0xA2,,
2.461905,0x59,,
2.462,0xFF,,
2.462724,0x06,,
2.462819,0xA2,,
2.462915,0xFF,,
2.46301,0xFF,,
2.463106,0x59,,
2.463201,0xFD,,
2.469414,0x04,,
2.46951,0xA1,,
2.469606,0x5A,,
2.469701,0xFF,,
2.477115,0x04,,
2.477211,0xA2,,
2.477306,0x59,,
2.477402,0xFF,,
2.478121,0x06,,
2.478217,0xA2,,
2.478312,0xFF,,
2.478408,0xFF,,
2.478503,0x59,,
2.478599,0xFD,,
2.484816,0x04,,
2.484912,0xA1,,
2.485007,0x5A,,
2.485103,0xFF,,
2.492517,0x04,,
2.492613,0xA2,,
2.492708,0x59,,
2.492804,0xFF,,
2.500218,0x04,,
2.500313,0xA2,,
2.500409,0x59,,
2.500505,0xFF,,
2.501226,0x06,,
2.501321,0xA2,,
2.501417,0xFF,,
2.501512,0xFF,,
2.501608,0x59,,
2.501703,0xFD,,
2.507919,0x04,,
2.508014,0xA1,,
2.50811,0x5A,,
2.508205,0xFF,,
2.51562,0x04,,
2.515715,0xA2,,
2.515811,0x59,,
2.515906,0xFF,,
2.516624,0x06,,
2.51672,0xA2,,
2.516816,0xFF,,
2.516911,0xFF,,
2.517007,0x59,,
2.517102,0xFD,,
2.52332,0x04,,
2.523416,0xA1,,
2.523512,0x5A,,
2.523607,0xFF,,
2.531021,0x04,,
2.531117,0xA2,,
2.531212,0x59,,
2.531308,0xFF,,
2.53203,0x06,,
2.532125,0xA2,,
2.532221,0xFF,,
2.532316,0xFF,,
2.532412,0x59,,
2.532507,0xFD,,
2.538722,0x04,,
2.538818,0xA1,,
2.538913,0x5A,,
2.539009,0xFF,,
2.546423,0x04,,
2.546519,0xA2,,
2.546614,0x59,,
2.54671,0xFF,,
2.547429,0x06,,
2.547524,0xA2,,
2.54762,0xFF,,
2.547715,0xFF,,
2.547811,0x59,,
2.547906,0xFD,,
2.554124,0x04,,
2.554219,0xA1,,
2.554315,0x5A,,
2.554411,0xFF,,
2.561825,0x04,,
2.56192,0xA2,,
2.562016,0x59,,
2.562111,0xFF,,
2.562834,0x06,,
2.562929,0xA2,,
2.563025,0xFF,,
2.56312,0xFF,,
2.563216,0x59,,
2.563311,0xFD,,
2.569526,0x04,,
2.569621,0xA1,,
2.569717,0x5A,,
2.569812,0xFF,,
2.577226,0x04,,
2.577322,0xA2,,
2.577418,0x59,,
2.577513,0xFF,,
2.578232,0x06,,
2.578328,0xA2,,
2.578423,0xFF,,
2.578519,0xFF,,
2.578614,0x59,,
2.57871,0xFD,,
2.584926,0x04,,
2.585022,0xA1,,
2.585117,0x5A,,
2.585213,0xFF,,
2.592627,0x04,,
2.592723,0xA2,,
2.592818,0x59,,
2.592914,0xFF,,
2.593637,0x06,,
2.593733,0xA2,,
2.593828,0xFF,,
2.593924,0xFF,,
2.594019,0x59,,
2.594115,0xFD,,
2.600328,0x04,,
2.600423,0xA1,,
2.600519,0x5A,,
2.600615,0xFF,,
2.608029,0x04,,
2.608124,0xA2,,
2.60822,0x59,,
2.608315,0xFF,,
2.609036,0x06,,
2.609132,0xA2,,
2.609227,0xFF,,
2.609323,0xFF,,
2.609418,0x59,,
2.609514,0xFD,,
2.61573,0x04,,
2.615825,0xA1,,
2.615921,0x5A,,
2.616016,0xFF,,
2.62343,0x04,,
2.623526,0xA2,,
2.623622,0x59,,
2.623717,0xFF,,
2.624435,0x06,,
2.624531,0xA2,,
2.624626,0xFF,,
2.624722,0xFF,,
2.624817,0x59,,
2.624913,0xFD,,
2.631131,0x04,,
2.631227,0xA1,,
2.631322,0x5A,,
2.631418,0xFF,,
2.638832,0x04,,
2.638928,0xA2,,
2.639023,0x59,,
2.639119,0xFF,,
2.639847,0x06,,
2.639943,0xA2,,
2.640038,0xFF,,
2.640134,0xFF,,
2.640229,0x59,,
2.640325,0xFD,,
2.646533,0x04,,
2.646629,0xA1,,
2.646724,0x5A,,
2.64682,0xFF,,
2.654234,0x04,,
2.654329,0xA2,,
2.654425,0x59,,
2.654521,0xFF,,
2.65524,0x06,,
2.655336,0xA2,,
2.655432,0xFF,,
2.655527,0xFF,,
2.655623,0x59,,
2.655718,0xFD,,
2.661935,0x04,,
2.66203,0xA1,,
2.662126,0x5A,,
2.662221,0xFF,,
2.669636,0x04,,
